counterfeit_smiles,parent_smiles,rule_name,category,difficulty,similarity_to_parent,edited_atoms,mw,logp,qed,heavy_atoms,citation
C[C@H](c1ccc(Cl)cc1Cl)n1nc(C(F)(F)F)c2ncc(NCC(Cl)[C@H]3CCCN(CCO)C3)nc21,C[C@H](c1ccc(Cl)cc1Cl)n1nc(C(F)(F)F)c2ncc(N3CC([C@H]4CCCN(CCO)C4)C3)nc21.O=S(=O)(O)c1ccccc1,mmp0007_RC_to_RCl,halogen-walk,subtle,0.507,0 1 2 3 4 5 6 8 9 12 13 16 19,565.86,5.48,0.352,36,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@H](c1ccc(Cl)cc1F)n1nc(C(F)(F)F)c2ncc(N3CC([C@H]4CCCN(CCO)C4)C3)nc21,C[C@H](c1ccc(Cl)cc1Cl)n1nc(C(F)(F)F)c2ncc(N3CC([C@H]4CCCN(CCO)C4)C3)nc21.O=S(=O)(O)c1ccccc1,mmp0022_RCl_to_RF,halogen-walk,subtle,0.724,1,526.97,4.39,0.481,36,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@H](c1ccc(Cl)cc1Cl)n1nc(C(F)(F)F)c2ncc(N(C)CF)nc21,C[C@H](c1ccc(Cl)cc1Cl)n1nc(C(F)(F)F)c2ncc(N3CC([C@H]4CCCN(CCO)C4)C3)nc21.O=S(=O)(O)c1ccccc1,mmp0127_RC_to_RF,halogen-walk,subtle,0.423,0 1 2 4,422.21,5.12,0.433,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)(CCl)c1cc(O)c2c(c1)OC(C)(C)C1CCC(=O)CC21,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(=O)CC21,mmp0007_RC_to_RCl,halogen-walk,subtle,0.697,1,336.86,4.53,0.807,23,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C(CCC(=O)F)C2,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(=O)CC21,mmp0127_RC_to_RF,halogen-walk,subtle,0.436,0 1 2 3 4,378.53,6.25,0.408,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C/C(=C(\CCO)SSCF)N(C=O)Cc1cnc(C)nc1N,CCCSS/C(CCO)=C(/C)N(C=O)Cc1cnc(C)nc1N,mmp0127_RC_to_RF,halogen-walk,subtle,0.797,1,346.45,2.25,0.523,22,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C/C(=C(\CCO)SSCl)N(C=O)Cc1cnc(C)nc1N,CCCSS/C(CCO)=C(/C)N(C=O)Cc1cnc(C)nc1N,mmp0007_RC_to_RCl,halogen-walk,subtle,0.754,1,348.88,2.47,0.55,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)N(C)[C@@H]1CC[C@H](N2CC[C@H](Nc3ncnc4ccc(Cl)cc34)C2=O)[C@H](NS(C)(=O)=O)C1,CC(C)N(C)[C@@H]1CC[C@H](N2CC[C@H](Nc3ncnc4ccc(C(F)(F)F)cc34)C2=O)[C@H](NS(C)(=O)=O)C1,mmp0001_RCFFF_to_RCl,halogen-walk,moderate,0.765,1,509.08,2.48,0.591,34,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccccc3)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,mmp0002_Rc1cccClcc1_to_Rc1ccccc1,halogen-walk,subtle,0.641,,362.39,3.88,0.642,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(Cl)c3)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,mmp0001_RCFFF_to_RCl,halogen-walk,moderate,0.74,1,431.28,5.18,0.519,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccccc3Cl)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,mmp0012_Rc1ccccc1_to_Rc1ccccc1Cl,halogen-walk,subtle,0.612,7,396.83,4.53,0.59,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@]1(C(=O)O)CSC(c2ccc(OCCOCl)cc2O)=N1,COCCOCCOc1ccc(C2=N[C@@](C)(C(=O)O)CS2)c(O)c1,mmp0007_RC_to_RCl,halogen-walk,subtle,0.75,1,331.78,2.28,0.777,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@]1(C(=O)O)CSC(c2ccc(OCl)cc2O)=N1,COCCOCCOc1ccc(C2=N[C@@](C)(C(=O)O)CS2)c(O)c1,mmp0007_RC_to_RCl,halogen-walk,subtle,0.586,1,287.72,2.26,0.891,18,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COC(C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O)c1ccc(Cl)cc1Cl,COC(C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O)c1ccc(Cl)c(Cl)c1,mmp0029_Rc1cccClcc1_to_Rc1cccClcc1Cl,halogen-walk,subtle,0.627,8,433.31,2.31,0.692,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COC(C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O)c1ccccc1Cl,COC(C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O)c1ccc(Cl)c(Cl)c1,mmp0012_Rc1ccccc1_to_Rc1ccccc1Cl,halogen-walk,subtle,0.63,7,398.87,1.66,0.732,26,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COC(C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O)c1ccc(F)c(Cl)c1,COC(C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O)c1ccc(Cl)c(Cl)c1,mmp0022_RCl_to_RF,halogen-walk,subtle,0.789,1,416.86,1.8,0.71,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COC(C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O)c1ccccc1,COC(C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O)c1ccc(Cl)c(Cl)c1,mmp0002_Rc1cccClcc1_to_Rc1ccccc1,halogen-walk,subtle,0.671,,364.42,1.01,0.757,25,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCC(=O)OC1(c2ccccc2F)CCN(C)CC1C,CCC(=O)OC1(c2ccccc2)CCN(C)CC1C,mmp0065_Rc1ccccc1_to_Rc1ccccc1F,halogen-walk,subtle,0.567,7,279.36,2.95,0.797,20,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCN(Cl)C(=O)CSc1ccc(Cl)nn1,CCN(CC)C(=O)CSc1ccc(Cl)nn1,mmp0007_RC_to_RCl,halogen-walk,subtle,0.708,1,266.15,2.22,0.619,15,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCC(COC(=O)c1cc(OC)c(OC)c(OCl)c1)(c1ccccc1)N(C)C,CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C,mmp0007_RC_to_RCl,halogen-walk,subtle,0.855,1,407.89,4.26,0.579,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
ClCOc1ccc(-c2cnc3c(-c4ccsc4)cnn3c2)cc1,c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)cs1,mmp0007_RC_to_RCl,halogen-walk,subtle,0.662,1,341.82,4.7,0.505,23,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN(Cl)Cc1ccccc1Sc1ccc(C#N)cc1N,CN(C)Cc1ccccc1Sc1ccc(C#N)cc1N,mmp0007_RC_to_RCl,halogen-walk,subtle,0.789,1,303.82,3.88,0.688,20,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@@H](Nc1ccc2ncc(-c3ccc(OC[C@H](N)F)cc3)n2n1)c1cccc(F)c1,C[C@@H](N)COc1ccc(-c2cnc3ccc(N[C@H](C)c4cccc(F)c4)nn23)cc1,mmp0127_RC_to_RF,halogen-walk,subtle,0.869,1,409.44,4.34,0.444,30,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(CCN1CCN(CCO)CC1)N1c2ccccc2Sc2ccc(Cl)cc21,O=C(CCN1CCN(CCO)CC1)N1c2ccccc2Sc2ccc(C(F)(F)F)cc21,mmp0001_RCFFF_to_RCl,halogen-walk,moderate,0.688,1,417.96,3.47,0.807,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1cc2nc(N(Cl)CCN(C)C(=O)c3ccco3)nc(N)c2cc1OC,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,mmp0007_RC_to_RCl,halogen-walk,subtle,0.427,0 1 3 6 9 13 14 17 18 21 22 25 26,405.84,2.55,0.597,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(NCc1ccncc1)c1ccccc1Cl,Cc1cc(C)cc(C(=O)NCc2ccncc2)c1,mmp0012_Rc1ccccc1_to_Rc1ccccc1Cl,halogen-walk,subtle,0.433,7,246.7,2.67,0.905,17,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1c(C)c2ccc(OCCCN3CCN(Cc4ccccc4)CC3)cc2oc1=O,Cc1c(C)c2ccc(OCCCN3CCN(Cc4ccc(Cl)cc4)CC3)cc2oc1=O,mmp0002_Rc1cccClcc1_to_Rc1ccccc1,halogen-walk,subtle,0.782,,406.53,4.0,0.438,30,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1c(C)c2ccc(OCCCN3CCN(Cc4ccc(F)cc4)CC3)cc2oc1=O,Cc1c(C)c2ccc(OCCCN3CCN(Cc4ccc(Cl)cc4)CC3)cc2oc1=O,mmp0092_Rc1cccClcc1_to_Rc1cccFcc1,halogen-walk,subtle,0.808,5,424.52,4.14,0.421,31,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1cc2c(cc1C(=O)N1CCC(Cc3ccccc3)CC1)c(C(=O)C(=O)N(C)C)cn2C,COc1cc2c(cc1C(=O)N1CCC(Cc3ccc(F)cc3)CC1)c(C(=O)C(=O)N(C)C)cn2C,mmp0095_Rc1cccFcc1_to_Rc1ccccc1,halogen-walk,subtle,0.816,,461.56,3.55,0.416,34,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN1CCCN=C1C=Cc1ccccc1F,CN1CCCN=C1/C=C/c1cccc(O)c1,mmp0065_Rc1ccccc1_to_Rc1ccccc1F,halogen-walk,subtle,0.453,7,218.27,2.57,0.745,16,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(=O)OC[C@]12CC[C@H]3[C@@H](CC[C@@H](C[C@H](C)N(C)C)[C@]3(C)Cl)[C@@H]1CC[C@@H]2[C@H](C)OC(C)=O,CC(=O)OC[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@@H](N(C)C)CC[C@@]43C)[C@@H]1CC[C@@H]2[C@H](C)OC(C)=O,mmp0007_RC_to_RCl,halogen-walk,subtle,0.526,1 8 12 15 16 20 21,470.09,5.29,0.374,32,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
ClCCNCC1COc2ccccc2O1,CC(C)CCNCC1COc2ccccc2O1,mmp0007_RC_to_RCl,halogen-walk,subtle,0.673,1,227.69,1.65,0.627,15,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(/C=C/c1ccc2ccc(Cl)cc2n1)c1ccncc1,O=C(/C=C/c1ccc2ccc(C(F)(F)F)cc2n1)c1ccncc1,mmp0001_RCFFF_to_RCl,halogen-walk,moderate,0.642,1,294.74,4.18,0.537,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Fc1cscc1Nc1c(Cl)cccc1Cl,O=C(O)c1cscc1Nc1c(Cl)cccc1Cl,mmp0127_RC_to_RF,halogen-walk,subtle,0.5,1,262.14,4.94,0.808,15,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC[N+]1(CC)CCC(=C(c2ccccc2)c2ccccc2Cl)C1C,CC[N+]1(CC)CCC(=C(c2ccccc2)c2ccccc2)C1C,mmp0012_Rc1ccccc1_to_Rc1ccccc1Cl,halogen-walk,subtle,0.632,7,340.92,5.79,0.618,24,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC[N+]1(CCl)CCC(=C(c2ccccc2)c2ccccc2)C1C,CC[N+]1(CC)CCC(=C(c2ccccc2)c2ccccc2)C1C,mmp0007_RC_to_RCl,halogen-walk,subtle,0.787,1,326.89,5.31,0.405,23,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCC(CCl)(C[C@@H](CCc1cccc2ccccc12)C(=O)O)C(=O)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,O=C(O)CN1C(=O)[C@@H](NC(=O)C2(C[C@@H](CCc3cccc4ccccc34)C(=O)O)CCCC2)CCc2ccccc21,mmp0007_RC_to_RCl,halogen-walk,subtle,0.623,0 1 2 4 5 8 9 11 12 15 16 17 21 25 26 30 31 32 37 38 39 40,579.09,5.05,0.258,41,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(O)CN1C(=O)[C@@H](NC(=O)C(CCCCl)C[C@@H](CCc2cccc3ccccc23)C(=O)O)CCc2ccccc21,O=C(O)CN1C(=O)[C@@H](NC(=O)C2(C[C@@H](CCc3cccc4ccccc34)C(=O)O)CCCC2)CCc2ccccc21,mmp0007_RC_to_RCl,halogen-walk,subtle,0.644,0 1 2 3 4 6 9 11 12 15 16 17 21 25 26 30 31 32 37 38 39 40,579.09,5.05,0.244,41,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(Cc1ccccc1)N(Cl)c1ccc(Cl)cc1,CC(C)N1CCC(N(C(=O)Cc2ccccc2)c2ccc(Cl)cc2)CC1,mmp0007_RC_to_RCl,halogen-walk,subtle,0.435,1,280.15,4.07,0.776,18,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)N1CCC(N(C(=O)Cc2ccccc2)c2ccccc2)CC1,CC(C)N1CCC(N(C(=O)Cc2ccccc2)c2ccc(Cl)cc2)CC1,mmp0002_Rc1cccClcc1_to_Rc1ccccc1,halogen-walk,subtle,0.778,,336.48,4.14,0.819,25,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)N1CCC(N(C(=O)Cc2ccccc2)c2ccccc2Cl)CC1,CC(C)N1CCC(N(C(=O)Cc2ccccc2)c2ccc(Cl)cc2)CC1,mmp0012_Rc1ccccc1_to_Rc1ccccc1Cl,halogen-walk,subtle,0.639,7,370.92,4.79,0.755,26,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)[O-])c3ccccc3Cl)C(=O)N2[C@H]1C(=O)[O-],CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)[O-])c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[Na+].[Na+],mmp0012_Rc1ccccc1_to_Rc1ccccc1Cl,halogen-walk,subtle,0.649,7,410.84,-1.53,0.46,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
N#Cc1cc(NC(=O)[C@H]2c3ccccc3C(=O)N(CCl)[C@@H]2c2cccnc2)ccc1F,N#Cc1cc(NC(=O)[C@H]2c3ccccc3C(=O)N(CC(F)(F)F)[C@@H]2c2cccnc2)ccc1F,mmp0001_RCFFF_to_RCl,halogen-walk,moderate,0.796,1,434.86,4.21,0.492,31,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C1=C(CCN(C)Cl)Cc2ccccc21)c1ccccn1,CC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,mmp0007_RC_to_RCl,halogen-walk,subtle,0.81,1,312.84,4.67,0.746,22,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)c1c2cc(-c3nc(Nc4ccc(NCCNCCl)cn4)ncc3F)ccc2nn1C,CC(C)c1c2cc(-c3nc(Nc4ccc(N5CCNCC5)cn4)ncc3F)ccc2nn1C,mmp0007_RC_to_RCl,halogen-walk,subtle,0.613,0 1 2 3 4 5,468.97,4.63,0.187,33,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN1CCC(N(Cc2ccccc2Cl)c2ccccc2)CC1,CN1CCC(N(Cc2ccccc2)c2ccccc2)CC1,mmp0012_Rc1ccccc1_to_Rc1ccccc1Cl,halogen-walk,subtle,0.593,7,314.86,4.44,0.823,22,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
ClCN1c2ccccc2Sc2cccnc21,CC(CN1c2ccccc2Sc2cccnc21)N(C)C,mmp0007_RC_to_RCl,halogen-walk,subtle,0.623,1,248.74,3.88,0.563,16,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC1(C)C[C@@H]2CCCNc3cccc(n3)S(=O)(=O)NC(=O)c3ccc(-n4ccc(OCCCC5(Cl)CC5)n4)nc3N1C2,CC1(C)C[C@@H]2CCCNc3cccc(n3)S(=O)(=O)NC(=O)c3ccc(-n4ccc(OCCC5C6(CC6)C56CC6)n4)nc3N1C2,mmp0007_RC_to_RCl,halogen-walk,subtle,0.789,0 1 2 3 4,614.17,4.52,0.304,42,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=c1ncc(Oc2ccccc2Cl)c[nH]1,Cc1cccc(Oc2cnc(=O)[nH]c2)c1,mmp0012_Rc1ccccc1_to_Rc1ccccc1Cl,halogen-walk,subtle,0.417,7,222.63,2.22,0.848,15,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1cnc2c(C(=O)NCCO)cn(Cl)c2c1,COc1ncnc(Cn2cc(C(=O)NCCO)c3ncc(C)cc32)c1C,mmp0007_RC_to_RCl,halogen-walk,subtle,0.476,1,253.69,1.07,0.86,17,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1cc(Cl)ccc1[C@H]1c2[nH]c3cccc(F)c3c2C2(CC2)CN1C(=O)Cl,COc1cc(Cl)ccc1[C@H]1c2[nH]c3cccc(F)c3c2C2(CC2)CN1C(C)=O,mmp0007_RC_to_RCl,halogen-walk,subtle,0.825,1,419.28,5.76,0.424,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1cc(F)ccc1[C@H]1c2[nH]c3cccc(F)c3c2C2(CC2)CN1C(C)=O,COc1cc(Cl)ccc1[C@H]1c2[nH]c3cccc(F)c3c2C2(CC2)CN1C(C)=O,mmp0022_RCl_to_RF,halogen-walk,subtle,0.78,1,382.41,4.44,0.712,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(=O)N1CC2(CC2)c2c([nH]c3cccc(F)c23)[C@@H]1c1ccccc1,COc1cc(Cl)ccc1[C@H]1c2[nH]c3cccc(F)c3c2C2(CC2)CN1C(C)=O,mmp0002_Rc1cccClcc1_to_Rc1ccccc1,halogen-walk,subtle,0.581,,334.39,4.29,0.708,25,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
N#Cc1ccc(Cn2cncc2CN2CCN(c3ccccc3F)C(=O)C2)cc1,N#Cc1ccc(Cn2cncc2CN2CCN(c3cccc(Cl)c3)C(=O)C2)cc1,mmp0065_Rc1ccccc1_to_Rc1ccccc1F,halogen-walk,subtle,0.637,7,389.43,2.79,0.673,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1ccc(Cc2ccccc2Cl)c(N2CCNCC2)c1,Cc1ccc(Cc2ccccc2)c(N2CCNCC2)c1,mmp0012_Rc1ccccc1_to_Rc1ccccc1Cl,halogen-walk,subtle,0.6,7,300.83,3.65,0.931,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@H](c1ccc(F)cc1)N(Cl)Cc1cccc(C(=O)O)c1,C[C@H](c1ccc(F)cc1)N(Cc1cccc(C(=O)O)c1)C(=O)c1cnc2ccccc2c1,mmp0007_RC_to_RCl,halogen-walk,subtle,0.472,1,307.75,4.24,0.84,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
OC(CCN1CCCCC1)(c1ccccc1F)C1CCCC1,Cl.OC(CCN1CCCCC1)(c1ccccc1)C1CCCC1,mmp0065_Rc1ccccc1_to_Rc1ccccc1F,halogen-walk,subtle,0.545,7,305.44,4.08,0.886,22,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(CCCl)C(O)(CCN1CCCCC1)c1ccccc1,Cl.OC(CCN1CCCCC1)(c1ccccc1)C1CCCC1,mmp0007_RC_to_RCl,halogen-walk,subtle,0.423,0 1 2 3 5,309.88,4.02,0.769,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1ccc2c(c1)N(C(=O)OC(C)Cl)[C@@H](CSC)C(=S)N2,COc1ccc2c(c1)N(C(=O)OC(C)C)[C@@H](CSC)C(=S)N2,mmp0007_RC_to_RCl,halogen-walk,subtle,0.824,1,360.89,3.71,0.652,22,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)(C)c1cc(/C=C2\SC(=N)NC2=O)cc(C(C)(C)Cl)c1O,CC(C)(C)c1cc(/C=C2\SC(=N)NC2=O)cc(C(C)(C)C)c1O,mmp0007_RC_to_RCl,halogen-walk,subtle,0.827,1,352.89,4.3,0.548,23,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN(C)C(=O)C1(c2ccc(F)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,CN(C)C(=O)C1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,mmp0022_RCl_to_RF,halogen-walk,subtle,0.853,1,414.5,4.05,0.642,30,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN(C)C(=O)C1(c2ccccc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,CN(C)C(=O)C1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,mmp0002_Rc1cccClcc1_to_Rc1ccccc1,halogen-walk,subtle,0.757,,396.51,3.91,0.667,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CNC(=O)c1cnn(-c2nc(N)c3ncn([CH]O[C@H](CO)[C@@H](O)Cl)c3n2)c1,CNC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1.O,mmp0007_RC_to_RCl,halogen-walk,subtle,0.471,0 1 2 3 4 5 6 7,395.79,-1.14,0.361,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
NC(=O)C(CCl)(c1ccccc1)c1ccccc1,C[N+]1(CCC(C(N)=O)(c2ccccc2)c2ccccc2)CCCCCC1,mmp0007_RC_to_RCl,halogen-walk,subtle,0.415,1,259.74,2.7,0.843,18,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[N+]1(CCC(C(N)=O)(c2ccccc2)c2ccccc2F)CCCCCC1,C[N+]1(CCC(C(N)=O)(c2ccccc2)c2ccccc2)CCCCCC1,mmp0065_Rc1ccccc1_to_Rc1ccccc1F,halogen-walk,subtle,0.667,7,369.5,4.01,0.768,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN1CCOC(c2ccccc2Cl)c2ccccc2C1,CN1CCOC(c2ccccc2)c2ccccc2C1,mmp0012_Rc1ccccc1_to_Rc1ccccc1Cl,halogen-walk,subtle,0.597,7,287.79,3.89,0.789,20,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Oc1c(Cl)cc(F)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,mmp0022_RCl_to_RF,halogen-walk,subtle,0.711,1,390.45,6.09,0.609,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Oc1c(Cl)cc(Cl)c(Cl)c1Cl,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,mmp0007_RC_to_RCl,halogen-walk,subtle,0.4,1,231.89,4.01,0.529,11,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Oc1c(Cl)cc(Cl)c(F)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,mmp0022_RCl_to_RF,halogen-walk,subtle,0.684,1,390.45,6.09,0.609,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(NCc1ccncc1)C12CC3CC(C1)CC(c1ccccc1F)(C3)C2,O=C(NCc1ccncc1)C12CC3CC(C1)CC(c1ccc(Cl)cc1)(C3)C2,mmp0065_Rc1ccccc1_to_Rc1ccccc1F,halogen-walk,subtle,0.578,7,364.46,4.38,0.875,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(NCc1ccncc1)C12CC3CC(C1)CC(c1ccc(F)cc1)(C3)C2,O=C(NCc1ccncc1)C12CC3CC(C1)CC(c1ccc(Cl)cc1)(C3)C2,mmp0022_RCl_to_RF,halogen-walk,subtle,0.778,1,364.46,4.38,0.875,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCn1cc(C)c2c(=O)[nH]c(-c3ccccc3Cl)nc21,CCCn1cc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nc21,mmp0012_Rc1ccccc1_to_Rc1ccccc1Cl,halogen-walk,subtle,0.459,7,301.78,3.76,0.8,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[N+](C)(CCCCl)CC[N+]1(C)CCOCC1,C[N+](C)(CCCCC(C#N)(c1ccccc1)c1ccccc1)CC[N+]1(C)CCOCC1.[Cl-].[Cl-],mmp0007_RC_to_RCl,halogen-walk,subtle,0.455,1,250.81,1.17,0.508,16,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(=O)c1c(C)c2cnc(Nc3ccc(N(C)CCNF)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,mmp0127_RC_to_RF,halogen-walk,subtle,0.604,0 1 2 3 4 6,453.52,3.47,0.395,33,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C(C)CCCl)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,mmp0007_RC_to_RCl,halogen-walk,subtle,0.598,0 1 2 3 5,469.98,3.04,0.402,33,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
