counterfeit_smiles,parent_smiles,rule_name,category,difficulty,similarity_to_parent,edited_atoms,mw,logp,qed,heavy_atoms,citation
C[C@@H](C[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O)C(=O)O,CCOC(=O)[C@H](C)C[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.75,,383.44,3.36,0.584,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1,CC(C(=O)[O-])c1cccc(C(=O)c2ccccc2)c1.[Na+],mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.729,,254.28,3.11,0.853,19,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCc1ccc(C[C@@H](C)N2CCN(c3cccc4c3OCCO4)CC2)nc1,C[C@H](CN(C(=O)c1ccc(C#N)cc1)c1ccccn1)N1CCN(c2cccc3c2OCCO3)CC1,mmp0068_RNCc1ccccn1_to_Rc1cccCCcn1,other,subtle,0.459,1 2 3 4 5 6 7 8,367.49,3.17,0.812,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@H](CN(C(=O)c1ccc(C#N)cc1)c1ncccn1)N1CCN(c2cccc3c2OCCO3)CC1,C[C@H](CN(C(=O)c1ccc(C#N)cc1)c1ccccn1)N1CCN(c2cccc3c2OCCO3)CC1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.778,6,484.56,2.98,0.527,36,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1[nH]c2ccc(F)cc2c1-c1nc(-c2cccnc2-c2ncccn2)c[nH]1,Cc1[nH]c2ccc(F)cc2c1-c1nc2c3cccnc3c3ncccc3c2[nH]1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.402,0 1 2 3 4 5 6 7 8 9 11 12,370.39,4.52,0.489,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
NCCCN(C/C=N\O)c1nc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN.CS(=O)(=O)O,mmp0086_RCeqNO_to_RCeqNO,other,subtle,0.402,0 1 2 3 4 6 9 13 16,377.38,1.18,0.357,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN(CC(/C=N\O)CN)c1nc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN.CS(=O)(=O)O,mmp0086_RCeqNO_to_RCeqNO,other,subtle,0.407,0 1 2 3 4 5 6 7 8,377.38,1.04,0.373,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C1Nc2ccccc2C(c2ccccc2)=N[C@@H]1Nc1nnc(-c2ncccn2)o1,O=C1Nc2ccccc2C(c2ccccc2)=N[C@@H]1Nc1nnc(-c2ncc(C(F)(F)F)cc2N2CCOCC2)o1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.535,6,397.4,2.75,0.543,30,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1cc(/C=N\O)ccc1C(=O)NCC(=O)NCC(F)(F)F,Cc1cc(C2=NOC(c3cc(Cl)cc(Cl)c3)(C(F)(F)F)C2)ccc1C(=O)NCC(=O)NCC(F)(F)F,mmp0086_RCeqNO_to_RCeqNO,other,subtle,0.411,1 2 3,317.27,1.21,0.433,22,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C1CCCc2c1cc(C(=O)Nc1ncccn1)c(=O)n2-c1ccccc1,COc1cc2nccc(Oc3ccc(NC(=O)c4cc5c(n(-c6ccccc6)c4=O)CCCC5=O)nc3)c2cc1OC,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.495,6,360.37,2.4,0.774,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1c(Nc2ncccn2)cccc1C(F)(F)F,Cc1c(Nc2ncccc2C(=O)O)cccc1C(F)(F)F,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.5,6,253.23,3.55,0.889,18,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,COc1ccc2cc([C@H](C)C(=O)OCCCCO[N+](=O)[O-])ccc2c1,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.515,,230.26,3.04,0.881,17,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1c(-c2ccnn2C)cc(C(=O)NCc2ncccn2)c(=O)n1-c1cccc(C(F)(F)F)c1,Cc1c(-c2ccnn2C)cc(C(=O)NCc2ccc(S(C)(=O)=O)cn2)c(=O)n1-c1cccc(C(F)(F)F)c1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.686,6,468.44,3.29,0.485,34,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@H](C(=O)O)N1C(=O)[C@@H](NC(=O)[C@H](NC(=O)N2CCN(S(C)(=O)=O)C2=O)c2ccccc2)[C@H]1S,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[Na+],mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.556,1 2 3 4 5 10,513.55,-0.81,0.271,34,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
N#CCCN1[C@@H]2CC[C@H]1C[C@H](Nc1ncccn1)C2,Cc1cc(Nc2cc3ncccc3c(N[C@@H]3C[C@H]4CC[C@@H](C3)N4CCC#N)n2)n[nH]1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.409,,257.34,1.8,0.891,19,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCOC(=O)N[C@@H]1CC[C@@H]([CH]/C=C/c2ccc(-c3cccc(F)c3)cn2)[C@H](C[C@H](C)C(=O)O)C1,CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2/C=C/c1ccc(-c2cccc(F)c2)cn1,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.465,0 1 2 3 4 5 6 7 8 9 10 11 12 14 16 18 19 22 25,467.56,5.75,0.49,34,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2C=Cc1ncccn1,CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2/C=C/c1ccc(-c2cccc(F)c2)cn1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.63,6,399.49,3.22,0.782,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)[C@@H]2CC23CC3)cc1Nc1ncccn1,[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)[C@@H]2CC23CC3)cc1Nc1ncccc1S(C)(=O)=O,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.644,6,342.38,1.11,0.744,25,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@H](C(=O)O)N1C(=O)[C@@H](NC(=O)Cc2ccccc2)[C@H]1S,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[Na+],mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.416,1 2 3 4 5 10,308.36,0.29,0.539,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C=N\O)[C@H]2SC1,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@H]2SC1,mmp0086_RCeqNO_to_RCeqNO,other,subtle,0.537,,297.29,-0.63,0.275,20,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N(CC1SCCS1)[C@H](C)C(=O)O,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.415,0 1 2 3 4 5 7 10 13 14 16 17,440.59,2.16,0.481,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCC[C@@]1(CCc2ccccc2)CC(O)=C([C@H](CC)c2cccc(NS(=O)(=O)c3ncccn3)c2)C(=O)O1,CCC[C@@]1(CCc2ccccc2)CC(O)=C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.706,6,535.67,5.7,0.239,38,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(=O)SC[C@@H](Cc1ccc2c(c1)OCO2)C(=O)N[C@H](C)C(=O)O,CC(=O)SC[C@@H](Cc1ccc2c(c1)OCO2)C(=O)N[C@@H](C)C(=O)OCc1ccccc1,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.695,,353.4,1.44,0.765,24,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@@H](N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)O)C(=O)O,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.605,,315.37,-0.38,0.426,22,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCc1cc(/C(C)=N/OCc2ccc(C3CCCCC3)c(C(F)(F)F)c2)ccc1CNC[C@H](C)C(=O)O,CCc1cc(/C(C)=N/OCc2ccc(C3CCCCC3)c(C(F)(F)F)c2)ccc1CN1CC(C(=O)O)C1,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.657,0 1 2 3 4 5 6,518.62,7.07,0.247,37,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1c([C@H](C)C(=O)O)cc2n(c1=O)Cc1c-2nc2ccccc2c1CCNC(C)C,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2CCNC(C)C,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.571,1 2 3 4 5,405.5,3.46,0.513,30,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(Oc1ccc(Cl)cc1)N1CCC=C(/C=N\O)C1,CO/N=C/C1=CCCN(C(=O)Oc2ccc(Cl)cc2)C1,mmp0086_RCeqNO_to_RCeqNO,other,subtle,0.746,,280.71,2.93,0.515,19,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CO[C@@H]1CCN(c2nccc(Nc3ncccn3)n2)C[C@@H]1F,CO[C@@H]1CCN(c2nccc(Nc3cc4c(C(C)C)ccc(N5C[C@H](CS(C)(=O)=O)[C@H]5C)c4cn3)n2)C[C@@H]1F,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.441,6,304.33,1.57,0.918,22,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
FC(F)(F)c1cccc(Nc2ncccn2)c1,O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.475,6,239.2,3.24,0.874,17,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
c1cnc(N2CCN(C[C@H]3COc4ccccc4O3)CC2)nc1,COCc1cccnc1N1CCN(C[C@H]2COc3ccccc3O2)CC1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.575,6,312.37,1.44,0.855,23,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCc1ccc(C(=O)N[C@H](COC)c2ccc(OC(F)(F)F)c(F)c2)nc1,COC[C@@H](NC(=O)N1CC(=O)Nc2cc(OC)cnc21)c1ccc(OC(F)(F)F)c(F)c1,mmp0068_RNCc1ccccn1_to_Rc1cccCCcn1,other,subtle,0.442,1 2 3 4 5 6 7 8,386.35,3.8,0.736,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COC[C@@H](NC(=O)N(CC(N)=O)c1ncccn1)c1ccc(OC(F)(F)F)c(F)c1,COC[C@@H](NC(=O)N1CC(=O)Nc2cc(OC)cnc21)c1ccc(OC(F)(F)F)c(F)c1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.422,0 1 2 3 4 5 6 8 11 13 14,431.35,1.9,0.616,30,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1c(C#N)cccc1-c1cc(-c2cn(Cc3ncccn3)nn2)nc(N)n1,Cc1c(C#N)cccc1-c1cc(-c2cn(Cc3cccc(C(C)(C)O)n3)nn2)nc(N)n1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.645,6,369.39,2.0,0.577,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN(C)CCN(Cc1ccsc1)c1ncccn1,CN(C)CCN(Cc1ccsc1)c1ccccn1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.596,6,262.38,2.11,0.798,18,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC[C@H](Oc1ccccc1)C(=O)N[C@@H]1C(=O)N([C@H](C)C(=O)O)[C@@H]1S,CC[C@H](Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.488,1 2 3 4 5 10,352.41,0.9,0.501,24,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCOCn1cc(F)c(=O)n(C(=O)c2cccc(C(=O)Oc3ncccn3)c2)c1=O,CCOCn1cc(F)c(=O)n(C(=O)c2cccc(C(=O)Oc3nc(OC(=O)c4ccccc4)ccc3C#N)c2)c1=O,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.575,6,414.35,0.84,0.544,30,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(/C=N\O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc4c3CCC4)CS[C@H]12,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc4c3CCC4)CS[C@H]12)c1csc(N)n1,mmp0086_RCeqNO_to_RCeqNO,other,subtle,0.603,,402.43,-1.67,0.199,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@H](C(=O)O)N1C(=O)[C@@H](NC(=O)C(C(=O)O)c2ccccc2)[C@H]1S,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.453,1 2 3 4 5 10,352.37,-0.09,0.322,24,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
NC(=O)c1ccn(-c2cnc(NC[C@]3(c4ncccn4)C[C@H](F)C3)nc2)c1,NC(=O)c1ccn(-c2cnc(NC[C@]3(c4ncccc4F)C[C@H](F)C3)nc2)c1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.675,6,367.39,1.64,0.685,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1nc2c(F)cc(-c3nc(Nc4ncccn4)ncc3F)cc2n1C(C)C,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.551,6,381.39,4.19,0.571,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=S(=O)(O)Oc1ccc(C(c2ccc(OS(=O)(=O)O)cc2)c2ncccn2)cc1,O=S(=O)(O)Oc1ccc(C(c2ccc(OS(=O)(=O)O)cc2)c2ccccn2)cc1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.566,6,438.44,2.02,0.524,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ncccn1,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.699,6,358.42,1.89,0.809,25,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC1CCCC(C)N1CCCC(O)(c1ccccc1)c1ncccn1,CC1CCCC(C)N1CCCC(O)(c1ccccc1)c1ccccn1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.657,6,339.48,3.76,0.871,25,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CNC(=O)OCc1ncccn1,CNC(=O)OCc1cccc(COC(=O)NC)n1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.426,6,167.17,0.33,0.689,12,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC#CC(=O)N1CCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ncccn3)cc2)c2c(N)nccn12,CC#CC(=O)N1CCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.786,6,466.51,2.71,0.442,35,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(NC1CC(F)(F)C1)[C@H](c1ccccc1Cl)N(C(=O)[C@@H]1CCC(=O)N1c1ncccn1)c1cncc(F)c1,N#Cc1ccnc(N2C(=O)CC[C@H]2C(=O)N(c2cncc(F)c2)[C@H](C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.703,6,558.95,3.85,0.472,39,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1nc(N(C)C(=O)Cc2ccc(-c3ncccn3)cc2)sc1S(N)(=O)=O,Cc1nc(N(C)C(=O)Cc2ccc(-c3ccccn3)cc2)sc1S(N)(=O)=O,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.693,6,403.49,1.76,0.693,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N([C@H](C)C(=O)O)[C@@H]1S,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-].O.[Na+],mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.52,1 2 3 4 5 10,409.85,1.97,0.514,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1ccc2[n-]c([S@@+]([O-])Cc3ncccn3)nc2c1,COc1ccc2[n-]c([S@@+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1.[Na+],mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.566,6,287.32,1.3,0.672,20,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@@H](CC[S+]([O-])c1ccccc1)C(=O)O,O=C(O)C(CC[S+]([O-])c1ccccc1)C(=O)N(Nc1ccccc1)c1ccccc1,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.422,,226.3,1.91,0.78,15,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCOC(=O)OC(C)OC1=C(C(=O)Nc2ncccn2)N(C)S(=O)(=O)c2ccccc21,CCOC(=O)OC(C)OC1=C(C(=O)Nc2ccccn2)N(C)S(=O)(=O)c2ccccc21,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.75,6,448.46,1.95,0.519,31,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COCc1nn(Cc2ccc(Cn3ccccc3=O)cc2)cc1C(=O)NCc1ncccn1,COCc1nn(Cc2ccc(Cn3ccccc3=O)cc2)cc1C(=O)NCc1nccc(OC)c1F,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.68,6,444.5,2.01,0.424,33,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
S=C(NCCc1ncccn1)Nc1ccc(Br)cn1,S=C(NCCc1ccccn1)Nc1ccc(Br)cn1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.635,6,338.23,2.16,0.833,19,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
S=C(NCCc1ccccn1)Nc1ncccn1,S=C(NCCc1ccccn1)Nc1ccc(Br)cn1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.556,6,259.34,1.4,0.809,18,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(C[S+]([O-])Cc1ccco1)NC/C=C\COc1ncccn1,O=C(C[S+]([O-])Cc1ccco1)NC/C=C\COc1cc(CN2CCCCC2)ccn1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.568,6,335.39,1.07,0.543,23,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C=CCc1c(OC(=O)N2CCC(N3CCCCC3)CC2)ccc2nc3c(cc12)Cn1c-3cc([C@H](C)C(=O)O)c(C)c1=O,C=CCc1c(OC(=O)N2CCC(N3CCCCC3)CC2)ccc2nc3c(cc12)Cn1c-3cc2c(c1=O)COC(=O)[C@]2(O)CC,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.647,1 2 3 4 5,570.69,5.1,0.322,42,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@H](C(=O)O)N1C(=O)[C@@H](NC(=O)COc2ccccc2)[C@H]1S,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[K+],mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.45,1 2 3 4 5 10,324.36,0.12,0.51,22,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
[O-][S+](Cc1ncccn1)c1nc2ccccc2[n-]1,COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[n-]2)c1C.[Na+],mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.474,6,257.3,1.29,0.661,18,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
N=C(NCCCc1c[nH]cn1)NCCNc1ncccn1,N=C(NCCCc1c[nH]cn1)NCCNc1ccccn1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.662,6,288.36,0.36,0.272,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@@H](N[P@@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(Cl)[C@@H]1O)Oc1ccccc1)C(=O)O,CC(C)OC(=O)[C@@H](C)N[P@@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(Cl)[C@@H]1O)Oc1ccccc1,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.832,,503.83,1.06,0.286,33,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC1(C)C(=O)Nc2ncnc(N3CCC(c4ncccn4)CC3)c21,CC(C)(C)NCCNc1ccc(C2=NN=C(C(F)(F)F)C2)nc1C1CCN(c2ncnc3c2C(C)(C)C(=O)N3)CC1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.402,6,324.39,1.88,0.908,24,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC1=Nc2c(F)cc(-c3nc(Nc4ncccn4)ncc3F)cc2C12CCCC2,CC1=Nc2c(F)cc(-c3nc(Nc4ccc(C5CCN(C)CC5)cn4)ncc3F)cc2C12CCCC2,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.584,6,392.41,4.87,0.688,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@@H](NC(=O)c1ccc(N2CC3CNc4[nH]c(N)nc(=O)c4N3C2)cc1)C(=O)O,Nc1nc(=O)c2c([nH]1)NCC1CN(c3ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc3)CN21.[Ca+2],mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.708,,399.41,-0.37,0.463,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN(C)CCN(Cc1cc2ccccc2o1)c1ncccn1,CN(C)CCN(Cc1cc2ccccc2o1)c1ccccn1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.662,6,296.37,2.79,0.7,22,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@H](Nc1ncnc2nc[nH]c12)c1ncccn1,C[C@H](Nc1ncnc2nc[nH]c12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1.O,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.413,6,241.26,1.32,0.718,18,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@@H](NC(=O)c1nc(N)c(C(=O)N[C@H](CO)C(=O)O)nc1N)C(=O)O,Nc1nc(C(=O)N[C@H](CO)C(=O)O)c(N)nc1C(=O)N[C@H](CO)C(=O)O,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.791,,356.3,-2.98,0.26,25,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@H](Oc1ccc(S(C)(=O)=O)cc1C(=O)N1CCN(c2ncccn2)CC1)C(F)(F)F,C[C@H](Oc1ccc(S(C)(=O)=O)cc1C(=O)N1CCN(c2ncc(C(F)(F)F)cc2F)CC1)C(F)(F)F,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.626,6,458.46,2.17,0.678,31,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1ccc(Cn2nc(CCCc3ccc(O[C@H](C)C(=O)O)cc3)nc2O)cc1,Cc1ccc(Cn2nc(CCCc3ccc(OC(C)(C)C(=O)O)cc3)nc2O)cc1,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.692,,395.46,3.37,0.577,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(N[C@@H](Cc1ccc(OCc2ncccn2)cc1)C(=O)O)c1ccc2ccccc2n1,O=C(N[C@@H](Cc1ccc(OCc2ccc3ccc(F)cc3n2)cc1)C(=O)O)c1ccc2ccccc2n1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.633,6,428.45,3.03,0.443,32,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(N[C@@H](Cc1ccc(OCc2ccc3ccc(F)cc3n2)cc1)C(=O)O)c1ncccn1,O=C(N[C@@H](Cc1ccc(OCc2ccc3ccc(F)cc3n2)cc1)C(=O)O)c1ccc2ccccc2n1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.691,6,446.44,3.17,0.427,33,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
