counterfeit_smiles,parent_smiles,rule_name,category,difficulty,similarity_to_parent,edited_atoms,mw,logp,qed,heavy_atoms,citation
CCOc1cc(OC)c(Cl)c(-c2ccc3c(NC(=O)c4ccc(N5CCNC(C)(C)C5)cc4)n[nH]c3n2)c1Cl,COc1cc(OC)c(Cl)c(-c2ccc3c(NC(=O)c4ccc(N5CCNC(C)(C)C5)cc4)n[nH]c3n2)c1Cl,mmp0000_RC_to_RCC,homologation,subtle,0.88,2,569.49,5.78,0.259,39,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC[N+](C)(CC)CCOC(=O)C1CCCC(C)[N+]1(C)CC,CC[N+](C)(CC)CCOC(=O)C1CCCC(C)[N+]1(C)C,mmp0000_RC_to_RCC,homologation,subtle,0.633,2,300.49,2.42,0.533,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC[N+](C)(CC)CCOC(=O)C1CCCC(C)[N+]1(C)C(C)C,CC[N+](C)(CC)CCOC(=O)C1CCCC(C)[N+]1(C)C,mmp0037_RC_to_RCCC,homologation,moderate,0.613,2 3,314.51,2.81,0.533,22,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCN(CCN)c1ccc(Nc2ncc3c(C)c(C(C)=O)c(=O)n(C4CCCC4)c3n2)nc1,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O.O=S(=O)(O)CCO,mmp0000_RC_to_RCC,homologation,subtle,0.556,0 1 2 3 5 8 11,463.59,3.73,0.461,34,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCOC1(CC(C)C)CCC(N(C)C(=O)Cc2ccc(Cl)c(Cl)c2)C(N2CCCC2)C1,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)C1CCC2(CCCO2)CC1N1CCCC1,mmp0113_RC_to_RCCCC,homologation,moderate,0.63,1 2 3 4 7 10 13,469.5,5.83,0.48,31,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1ccccc1CC(=O)N(C)C1CCC2(CCCO2)CC1N1CCCC1,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)C1CCC2(CCCO2)CC1N1CCCC1,mmp0059_Rc1ccccc1_to_Rc1ccccc1C,homologation,subtle,0.609,7,370.54,3.56,0.812,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)CC(C)n1nc(-c2cccc(Cl)c2Cl)c(N)nc1=N,CC(C)n1nc(-c2cccc(Cl)c2Cl)c(N)nc1=N,mmp0113_RC_to_RCCCC,homologation,moderate,0.71,2 3 4,340.26,3.92,0.885,22,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1ccccc1-c1nn(C(C)C)c(=N)nc1N,CC(C)n1nc(-c2cccc(Cl)c2Cl)c(N)nc1=N,mmp0059_Rc1ccccc1_to_Rc1ccccc1C,homologation,subtle,0.548,7,243.31,1.9,0.845,18,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCn1nc(-c2cccc(Cl)c2Cl)c(N)nc1=N,CC(C)n1nc(-c2cccc(Cl)c2Cl)c(N)nc1=N,mmp0096_RCC_to_RCCC,homologation,subtle,0.585,3,298.18,2.72,0.914,19,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCCc1c(OC)ccnc1C[S+]([O-])c1nc2cc(-n3cccc3)ccc2[nH]1,COc1ccnc(C[S+]([O-])c2nc3cc(-n4cccc4)ccc3[nH]2)c1C,mmp0010_RC_to_RCCCC,homologation,moderate,0.697,2 3 4,408.53,4.41,0.438,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCN(C)CCN(C)c1ccc(C(=O)Nc2c(O)cccc2NC(=O)c2ccc(OC)cc2)cc1,COc1ccc(C(=O)Nc2cccc(O)c2NC(=O)c2ccc(N3CCCN(C)CC3)cc2)cc1,mmp0096_RCC_to_RCCC,homologation,subtle,0.51,0 1 2 3 4 5 6 7 9,490.6,4.68,0.338,36,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1ccc(C(=O)Nc2cccc(O)c2NC(=O)c2ccccc2C)cc1,COc1ccc(C(=O)Nc2cccc(O)c2NC(=O)c2ccc(N3CCCN(C)CC3)cc2)cc1,mmp0059_Rc1ccccc1_to_Rc1ccccc1C,homologation,subtle,0.517,7,376.41,4.21,0.582,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CNCCCN(C)c1ccc(C(=O)Nc2c(O)cccc2NC(=O)c2ccc(OC)cc2)cc1,COc1ccc(C(=O)Nc2cccc(O)c2NC(=O)c2ccc(N3CCCN(C)CC3)cc2)cc1,mmp0035_RCCCNCC_to_RCCCNC,homologation,subtle,0.5,0 1 2 3 4 5 7,462.55,3.95,0.269,34,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CNCC[C@@]12C=C[C@H](OC(=O)c3ccccc3)C[C@@H]1Oc1c(OC)cccc12,COc1ccc2c3c1O[C@H]1C[C@@H](OC(=O)c4ccccc4)C=C[C@@]31CCN(C)C2,mmp0013_RNCC_to_RNC,homologation,subtle,0.432,0 1 2 3,379.46,3.49,0.615,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CNCc1ccc(OC)c2c1[C@]1(C)C=C[C@H](OC(=O)c3ccccc3)C[C@@H]1O2,COc1ccc2c3c1O[C@H]1C[C@@H](OC(=O)c4ccccc4)C=C[C@@]31CCN(C)C2,mmp0013_RNCC_to_RNC,homologation,subtle,0.472,0 1 2 12,379.46,3.62,0.635,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1nc(-c2cn3c(n2)-c2ccc(-c4cnn(C(C)C)c4)cc2OCC3)n(C(C)C)n1,Cc1nc(-c2cn3c(n2)-c2ccc(-c4cnn(C(C)(C)C(N)=O)c4)cc2OCC3)n(C(C)C)n1,mmp0066_RCCCC_to_RCCC,homologation,subtle,0.713,,417.52,4.53,0.487,31,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCn1cc(-c2ccc3c(c2)OCCn2cc(-c4nc(C)nn4C(C)C)nc2-3)cn1,Cc1nc(-c2cn3c(n2)-c2ccc(-c4cnn(C(C)(C)C(N)=O)c4)cc2OCC3)n(C(C)C)n1,mmp0124_RCCC_to_RCC,homologation,subtle,0.691,,403.49,3.97,0.515,30,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COCCn1cc(-c2nc(C)nn2C(C)C)nc1-c1ccc(-c2cnn(C(C)(C)C(N)=O)c2)cc1,Cc1nc(-c2cn3c(n2)-c2ccc(-c4cnn(C(C)(C)C(N)=O)c4)cc2OCC3)n(C(C)C)n1,mmp0009_RO_to_ROC,homologation,subtle,0.468,0 1 2 3 4 5 6 7 8 10 13 14 17 18 19 21 22 23,476.59,3.43,0.395,35,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CNCCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21.O=C(O)C(=O)O,mmp0035_RCCCNCC_to_RCCCNC,homologation,subtle,0.671,,310.37,3.47,0.86,23,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC[C@@H](CO)OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC(C)C)S(=O)(=O)c1ccc(N)cc1,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,mmp0082_RCHCCO_to_RCHCCCO,homologation,subtle,0.633,1 2 3 4 5,507.65,2.38,0.305,35,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1c(C(=O)NCc2ccc(F)cc2)nc(C(C)(C)NC(=O)c2nnc(C)o2)n(C)c1=O,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,mmp0009_RO_to_ROC,homologation,subtle,0.747,2,458.45,1.21,0.538,33,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCc1ccc2nc(-c3cc(Cl)cc(Cl)c3)oc2c1,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C(O)c1ccc2nc(-c3cc(Cl)cc(Cl)c3)oc2c1,mmp0000_RC_to_RCC,homologation,subtle,0.422,2,292.16,5.36,0.635,19,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COC(=O)c1ccc2nc(-c3cc(Cl)cc(Cl)c3)oc2c1,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C(O)c1ccc2nc(-c3cc(Cl)cc(Cl)c3)oc2c1,mmp0009_RO_to_ROC,homologation,subtle,0.531,2,322.15,4.59,0.648,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCCN(CCN(C)c1nsc2ccccc12)C[C@@H]1CCCC[C@H]1CN1C(=O)[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C1=O,Cl.O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1,mmp0010_RC_to_RCCCC,homologation,moderate,0.456,0 1 2 3 4 6 8 11 15 16 19 20 23 24 25 30 31 34,536.79,5.67,0.346,38,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCCC(=O)N(C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1)C(=O)[CH][C@@H]1C[CH]CC1,Cl.O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1,mmp0010_RC_to_RCCCC,homologation,moderate,0.462,0 1 2 3 4 5 6 8 10 11 14 18 19 22 23,536.79,5.98,0.374,38,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[CH][C@H]1C(=O)N(C[C@@H]2CCCC[C@H]2CN2CCN(c3nsc4ccccc34)CC2)C(=O)[C@H]1CCCC,Cl.O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1,mmp0076_RCCC_to_RCCCC,homologation,subtle,0.608,1 2 3 4 10 13,509.74,5.24,0.433,36,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CNC[C@@H]1CCCC[C@H]1CN1C(=O)[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C1=O,Cl.O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1,mmp0013_RNCC_to_RNC,homologation,subtle,0.409,1 2,304.43,2.04,0.809,22,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCCCN(C)NC(=O)c1nn(-c2ccc(Cl)cc2Cl)c(-c2ccc(Br)cc2)c1CC,CCc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Br)cc1,mmp0000_RC_to_RCC,homologation,subtle,0.604,0 1 2 3 4 5 7,538.32,6.94,0.237,32,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCc1c(C(=O)NNC)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Br)cc1,CCc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Br)cc1,mmp0013_RNCC_to_RNC,homologation,subtle,0.69,1 2,468.18,5.04,0.517,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccccc1C,CCc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Br)cc1,mmp0059_Rc1ccccc1_to_Rc1ccccc1C,homologation,subtle,0.656,7,457.41,5.85,0.523,31,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCCCCCCNNC(=O)c1nn(-c2ccc(Cl)cc2Cl)c(-c2ccc(Br)cc2)c1CC,CCc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Br)cc1,mmp0010_RC_to_RCCCC,homologation,moderate,0.586,0 1 2 3 4 5 6 7 8,566.37,7.77,0.174,34,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCC[C@H](NP(=O)(OC[C@H]1OC[C@@H](n2ccc(N)nc2=O)O1)Oc1ccc(Br)cc1)C(=O)O[C@@H](C)CCC,CCC[C@H](C)OC(=O)[C@H](C)NP(=O)(OC[C@H]1OC[C@@H](n2ccc(N)nc2=O)O1)Oc1ccc(Br)cc1,mmp0010_RC_to_RCCCC,homologation,moderate,0.788,2 3 4,631.46,4.54,0.21,39,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCCn1c(=O)c2[nH]c(-c3cnn(Cc4cccc(C(F)(F)F)c4)c3)nc2n(CC)c1=O,CCCn1c(=O)c2[nH]c(-c3cnn(Cc4cccc(C(F)(F)F)c4)c3)nc2n(CC)c1=O,mmp0076_RCCC_to_RCCCC,homologation,subtle,0.878,4,460.46,3.64,0.456,33,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC[C@H](c1c[nH]cn1)c1cccc(C)c1C,Cc1cccc([C@H](C)c2c[nH]cn2)c1C,mmp0000_RC_to_RCC,homologation,subtle,0.556,2,214.31,3.57,0.831,16,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COC(CNC(C)(C)C)c1cc(O)cc(O)c1,CC(C)(C)NCC(O)c1cc(O)cc(O)c1.CC(C)(C)NCC(O)c1cc(O)cc(O)c1.O=S(=O)(O)O,mmp0009_RO_to_ROC,homologation,subtle,0.46,2,239.31,2.17,0.753,17,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCC(C)(C)NCC(O)c1cc(O)cc(O)c1,CC(C)(C)NCC(O)c1cc(O)cc(O)c1.CC(C)(C)NCC(O)c1cc(O)cc(O)c1.O=S(=O)(O)O,mmp0028_RC_to_RCCC,homologation,moderate,0.571,2 3,253.34,2.3,0.627,18,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1cc(O)cc(C(O)CNC(C)(C)C)c1,CC(C)(C)NCC(O)c1cc(O)cc(O)c1.CC(C)(C)NCC(O)c1cc(O)cc(O)c1.O=S(=O)(O)O,mmp0009_RO_to_ROC,homologation,subtle,0.583,2,239.31,1.82,0.75,17,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1ccc2nccc([C@H](O)[C@H]3C[C@@H](CC=C(C)C)CCN3C)c2c1,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,mmp0122_RCCeqC_to_RCCeqCCC,homologation,moderate,0.442,1 2 3 4 5 12,354.49,4.34,0.811,26,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COC[C@H]1O[C@@H](n2cc(Cl)c(=O)[nH]c2=O)C[C@@H]1F,O=c1[nH]c(=O)n([C@H]2C[C@H](F)[C@@H](CO)O2)cc1Cl,mmp0009_RO_to_ROC,homologation,subtle,0.694,2,278.67,0.46,0.872,18,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)C(=O)NCC(=O)N(C)c1ccc(Cl)cc1C(=O)c1ccccc1Cl,CN(C(=O)CNC(=O)CN)c1ccc(Cl)cc1C(=O)c1ccccc1Cl,mmp0037_RC_to_RCCC,homologation,moderate,0.732,2 3,407.3,3.96,0.738,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCNCC(=O)N(C)c1ccc(Cl)cc1C(=O)c1ccccc1Cl,CN(C(=O)CNC(=O)CN)c1ccc(Cl)cc1C(=O)c1ccccc1Cl,mmp0096_RCC_to_RCCC,homologation,subtle,0.662,3,379.29,4.19,0.58,25,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCCCc1ccc(C(=O)CCN2CCCCC2)cc1,CCCCCCCCc1ccc(C(=O)CCN2CCCCC2)cc1,mmp0000_RC_to_RCC,homologation,subtle,0.86,,287.45,4.48,0.519,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCCCCCCc1ccc(C(=O)CCN(C)CCCCC)cc1,CCCCCCCCc1ccc(C(=O)CCN2CCCCC2)cc1,mmp0000_RC_to_RCC,homologation,subtle,0.507,0 1 2 3 4 5 7,345.57,6.28,0.275,25,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCCCCCCc1ccc(C(=O)CC(C)C)cc1,CCCCCCCCc1ccc(C(=O)CCN2CCCCC2)cc1,mmp0037_RC_to_RCCC,homologation,moderate,0.508,2 3,274.45,5.82,0.388,20,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCC(C)Oc1ccc(C(=O)Nc2ccc(Oc3cc4cnn(C)c4cc3-c3cn[nH]c3)c(F)c2)c(=O)n1-c1ccc(F)cc1,CC(C)Oc1ccc(C(=O)Nc2ccc(Oc3cc4cnn(C)c4cc3-c3cn[nH]c3)c(F)c2)c(=O)n1-c1ccc(F)cc1,mmp0028_RC_to_RCCC,homologation,moderate,0.879,2 3,624.65,7.0,0.17,46,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCOc1ccc(C(=O)Nc2ccc(Oc3cc4cnn(C)c4cc3-c3cn[nH]c3)c(F)c2)c(=O)n1-c1ccc(F)cc1,CC(C)Oc1ccc(C(=O)Nc2ccc(Oc3cc4cnn(C)c4cc3-c3cn[nH]c3)c(F)c2)c(=O)n1-c1ccc(F)cc1,mmp0124_RCCC_to_RCC,homologation,subtle,0.835,,582.57,5.84,0.233,43,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1ccc(NC(=O)c2ccc(OC(C)C)n(-c3ccc(F)cc3)c2=O)cc1,CC(C)Oc1ccc(C(=O)Nc2ccc(Oc3cc4cnn(C)c4cc3-c3cn[nH]c3)c(F)c2)c(=O)n1-c1ccc(F)cc1,mmp0055_Rc1cccOcc1_to_Rc1cccOCcc1,homologation,subtle,0.444,6,396.42,4.02,0.683,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCNC(=O)c1ccc(NC[C@H]2CNc3[nH]c(N)nc(=O)c3N2C=O)cc1,Nc1nc(=O)c2c([nH]1)NC[C@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2C=O,mmp0124_RCCC_to_RCC,homologation,subtle,0.702,,371.4,-0.03,0.448,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC[C@H]1CNc2[nH]c(N)nc(=O)c2N1C=O,Nc1nc(=O)c2c([nH]1)NC[C@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2C=O,mmp0000_RC_to_RCC,homologation,subtle,0.441,2,223.24,-0.48,0.587,16,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCC[C@H](NC(=O)c1ccc(NC[C@H]2CNc3[nH]c(N)nc(=O)c3N2C=O)cc1)C(=O)O,Nc1nc(=O)c2c([nH]1)NC[C@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2C=O,mmp0076_RCCC_to_RCCCC,homologation,subtle,0.821,4,457.49,0.59,0.278,33,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CNCCCCn1c(=O)[nH]c2ccccc2c1=O,O=C(c1ccc(F)cc1)C1CCN(CCCCn2c(=O)[nH]c3ccccc3c2=O)CC1,mmp0013_RNCC_to_RNC,homologation,subtle,0.459,1 2,247.3,0.69,0.764,18,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCC1CCN(CCCCn2c(=O)[nH]c3ccccc3c2=O)CC1,O=C(c1ccc(F)cc1)C1CCN(CCCCn2c(=O)[nH]c3ccccc3c2=O)CC1,mmp0000_RC_to_RCC,homologation,subtle,0.607,2,329.44,2.59,0.829,24,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCN(CC)P1(=O)NC(OO)CCO1,O=P1(N(CCCl)CCCl)NC(OO)CCO1,mmp0052_RNCC_to_RNCCCC,homologation,moderate,0.653,,224.2,1.26,0.425,14,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COC1CCOP(=O)(N(CCCl)CCCl)N1,O=P1(N(CCCl)CCCl)NC(OO)CCO1,mmp0009_RO_to_ROC,homologation,subtle,0.68,2,291.11,1.86,0.598,16,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC[C@]1(C)CCC[C@]2(C)c3cc(S(=O)(=O)O)c(C(C)C)cc3CC[C@@H]12,CC(C)c1cc2c(cc1S(=O)(=O)O)[C@@]1(C)CCC[C@@](C)(C(=O)O)[C@@H]1CC2,mmp0000_RC_to_RCC,homologation,subtle,0.632,2,364.55,5.48,0.723,25,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COS(=O)(=O)c1cc2c(cc1C(C)C)CC[C@H]1[C@](C)(C(=O)O)CCC[C@]21C,CC(C)c1cc2c(cc1S(=O)(=O)O)[C@@]1(C)CCC[C@@](C)(C(=O)O)[C@@H]1CC2,mmp0009_RO_to_ROC,homologation,subtle,0.753,2,394.53,4.24,0.773,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCC[C@]1(C)c2cc(S(=O)(=O)O)c(C(C)C)cc2CC[C@H]1[C](C)C(=O)O,CC(C)c1cc2c(cc1S(=O)(=O)O)[C@@]1(C)CCC[C@@](C)(C(=O)O)[C@@H]1CC2,mmp0000_RC_to_RCC,homologation,subtle,0.4,0 1 2 10 15 16 19 20,395.54,4.75,0.65,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCOc1cc(C(=O)NC2CCN(C)CC2)c(F)cc1Nc1ncc2c(n1)N(C1CCCC1)CC(F)(F)C(=O)N2C,COc1cc(C(=O)NC2CCN(C)CC2)c(F)cc1Nc1ncc2c(n1)N(C1CCCC1)CC(F)(F)C(=O)N2C,mmp0000_RC_to_RCC,homologation,subtle,0.861,2,575.64,3.94,0.512,41,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC[C@H](C=C1c2cccc3[nH]c(Br)c(c23)C[C@H]1NC)NC(=O)N(CC)CC,CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]c(Br)c(c34)C[C@H]2N(C)C1,mmp0000_RC_to_RCC,homologation,subtle,0.404,0 1 2 3 4 5 7 8 11 12 16 17 18 22,433.39,4.29,0.637,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COC(=O)[C@H](CCCc1ccccc1)C1(C(=O)N[C@H]2CCc3ccccc3N(CC(=O)O)C2=O)CCCC1,CCOC(=O)[C@H](CCCc1ccccc1)C1(C(=O)N[C@H]2CCc3ccccc3N(CC(=O)O)C2=O)CCCC1,mmp0009_RO_to_ROC,homologation,subtle,0.867,,520.63,3.91,0.46,38,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCCC[C@H](NC(=O)C1([C@@H](CCCc2ccccc2)C(=O)OCC)CCCC1)C(=O)N(CC(=O)O)c1ccccc1,CCOC(=O)[C@H](CCCc1ccccc1)C1(C(=O)N[C@H]2CCc3ccccc3N(CC(=O)O)C2=O)CCCC1,mmp0010_RC_to_RCCCC,homologation,moderate,0.424,0 1 2 3 4 5 7 9 10 13 14 18 19 20 25 26 27 28 32,578.75,5.93,0.178,42,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCC[C@@H](C(=O)OCC)C1(C(=O)N[C@H]2CCc3ccccc3N(CC(=O)O)C2=O)CCCC1,CCOC(=O)[C@H](CCCc1ccccc1)C1(C(=O)N[C@H]2CCc3ccccc3N(CC(=O)O)C2=O)CCCC1,mmp0028_RC_to_RCCC,homologation,moderate,0.816,3,472.58,3.47,0.504,34,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCN(CC)[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,CN(C(=O)/C=C/c1ccoc1)[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5.Cl,mmp0052_RNCC_to_RNCCCC,homologation,moderate,0.613,3,398.55,2.67,0.799,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CO[C@@]12CC[C@@H](N(C)C(=O)/C=C/c3ccoc3)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5,CN(C(=O)/C=C/c1ccoc1)[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5.Cl,mmp0009_RO_to_ROC,homologation,subtle,0.706,2,490.6,3.74,0.622,36,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCS(=O)(=O)Nc1c(-c2ccccc2)nc2ccccc2c1C(=O)N[C@@H](CC)c1ccccc1,CC[C@H](NC(=O)c1c(NS(C)(=O)=O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,mmp0028_RC_to_RCCC,homologation,moderate,0.79,2 3,487.63,5.93,0.306,35,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCN(CC)CC(=O)Nc1c(C)cccc1C,Cc1cccc(C)c1NC(=O)CN1CCCC1,mmp0000_RC_to_RCC,homologation,subtle,0.407,0 1 2 3 5 7,248.37,2.97,0.839,18,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCc1cccc(C)c1NC(=O)CN1CCCC1,Cc1cccc(C)c1NC(=O)CN1CCCC1,mmp0000_RC_to_RCC,homologation,subtle,0.679,2,246.35,2.59,0.885,18,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1ccc(OC[C@@H]2CNCC[C@H]2c2ccc(F)cc2)cc1,CS(=O)(=O)O.Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,mmp0055_Rc1cccOcc1_to_Rc1cccOCcc1,homologation,subtle,0.536,5 6,315.39,3.61,0.914,23,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1ccc(OC[C@@H]2CNCC[C@H]2c2ccc(F)cc2)cc1OC,CS(=O)(=O)O.Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,mmp0009_RO_to_ROC,homologation,subtle,0.558,1 2 6 9,345.41,3.62,0.868,25,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCOc1ccc(OC[C@@H]2CNCC[C@H]2c2ccc(F)cc2)cc1O,CS(=O)(=O)O.Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,mmp0000_RC_to_RCC,homologation,subtle,0.538,0 1 2 8,345.41,3.7,0.838,25,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCc1ccc(S(=O)(=O)Nc2ccc(C3=N[C@@H]4CCN(C)C[C@@H]4c4cc(OC)c(OC)cc43)cc2)cc1,COc1cc2c(cc1OC)[C@H]1CN(C)CC[C@H]1N=C2c1ccc(NS(=O)(=O)c2ccc(C)cc2)cc1,mmp0000_RC_to_RCC,homologation,subtle,0.817,2,519.67,4.71,0.489,37,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
