counterfeit_smiles,parent_smiles,rule_name,category,difficulty,similarity_to_parent,edited_atoms,mw,logp,qed,heavy_atoms,citation
C=CC(=O)N1CCCN(C(=O)c2cc(Sc3cnc(NCC4CCC4)s3)c(C)cc2OC)C[C@H]1C,C=CC(=O)N1CCCN(C(=O)c2cc(Sc3cnc(NC(=O)C4CC4)s3)c(C)cc2OC)C[C@H]1C,mmp0118_RCC1CC1_to_RCC1CCC1,scaffold-hop,subtle,0.736,4,514.72,5.07,0.496,35,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN(C)c1nc(N(C)C)nc(N(C)CC2CC2)n1,CN(C)c1nc(N(C)C)nc(N(C)C)n1,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.433,2 3 4,250.35,0.85,0.772,18,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN(C)Cc1cccc(-c2cc3c(-c4cn(CCc5ccccc5)nc4-c4ccc(NC(=O)N(C)C)cc4)ccnc3[nH]2)c1,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN(C)C)c4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,mmp0117_RC_to_RCCc1ccccc1,scaffold-hop,obvious,0.785,3 4 5 6 7 8,583.74,7.16,0.189,44,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1onc(-c2ccccc2)c1-c1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1,CCC(=O)NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1,mmp0060_RCC_to_Rc1ccccc1,scaffold-hop,obvious,0.694,1 2 3 4 5 6,418.47,4.44,0.518,30,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COn1cc(C(=O)O)c(=O)c2cc(O)c(OCC3CC3)cc21,COn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.434,0 1 2 3 4 9,305.29,1.25,0.863,22,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COC[C@@H](CC1CC1)NC(=O)c1cccc(-n2ncc3cc(O[C@H](c4ccc5c(c4)OCCO5)[C@H](C)NC(=O)C(C)(F)F)ccc32)c1,C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2cccc(C(=O)N[C@@H]3CCOC3)c2)c1)c1ccc2c(c1)OCCO2,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.714,0 1 2 3 4 6 8 11,648.71,5.62,0.194,47,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCC1(c2cccs2)CCC(=O)NC1=O,CCC1(c2ccccc2)CCC(=O)NC1=O,mmp0005_Rc1ccccc1_to_Rc1cccs1,scaffold-hop,subtle,0.5,5,223.3,1.83,0.777,15,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1cccc(CC(C)(Cn2cnc3cnc(N)nc32)OCP(=O)(OCOC(=O)C(C)(C)C)OCOC(=O)C(C)(C)C)c1,CC(C)(C)C(=O)OCOP(=O)(COC1(Cn2cnc3cnc(N)nc32)CC1)OCOC(=O)C(C)(C)C,mmp0077_RC_to_RCc1ccccCc1,scaffold-hop,obvious,0.538,0 1 2 3 4 5 6 7 8 10 11 13 15 16 20 21 22 25 26 29 30,619.66,5.01,0.154,43,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1cc2c(s1)CCC(CN[C@H]1CC[C@H](Oc3cccs3)[C@H]1O)C2=O,Cc1cc2c(s1)CCC(CN[C@H]1CC[C@H](Oc3ccccc3)[C@H]1O)C2=O,mmp0005_Rc1ccccc1_to_Rc1cccs1,scaffold-hop,subtle,0.713,5,377.53,3.42,0.838,25,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1cc2c(s1)CCC(CN[C@H]1CC[C@H](Oc3ccccn3)[C@H]1O)C2=O,Cc1cc2c(s1)CCC(CN[C@H]1CC[C@H](Oc3ccccc3)[C@H]1O)C2=O,mmp0032_Rc1ccccc1_to_Rc1ccccn1,scaffold-hop,subtle,0.708,6,372.49,2.76,0.844,26,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1Oc1ccccc1,CC(C)(C)C(=O)OC1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,mmp0098_RCCCC_to_Rc1ccccc1,scaffold-hop,moderate,0.653,1 2 3 4 5 6,362.82,4.53,0.744,26,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccccn3)nc2n1,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)cc1CO,mmp0032_Rc1ccccc1_to_Rc1ccccn1,scaffold-hop,subtle,0.542,6,406.49,2.54,0.657,30,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@H](Oc1ccc(-c2nc(-c3cccs3)no2)cc1C(F)(F)F)C(F)(F)F,C[C@H](Oc1ccc(-c2nc(-c3ccc4[nH]cnc4c3)no2)cc1C(F)(F)F)C(F)(F)F,mmp0005_Rc1ccccc1_to_Rc1cccs1,scaffold-hop,subtle,0.544,5,408.32,5.81,0.511,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
c1csc(-c2nc(-c3ccc4[nH]cnc4c3)no2)c1,C[C@H](Oc1ccc(-c2nc(-c3ccc4[nH]cnc4c3)no2)cc1C(F)(F)F)C(F)(F)F,mmp0071_Rc1cccOCcc1_to_Rc1cccs1,scaffold-hop,moderate,0.461,5,268.3,3.34,0.605,19,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)(C)NCC(O)COc1cc(Cl)ccc1CCCC(=O)CC1CC1,CC(C)(C)NCC(O)COc1cc(Cl)ccc1C1=CC(=O)CC1,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.451,0 1 2 3 4 5 6 7 8,381.94,4.16,0.604,26,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C1C=C(c2ccc(Cl)cc2Oc2ccccc2)CC1,CC(C)(C)NCC(O)COc1cc(Cl)ccc1C1=CC(=O)CC1,mmp0060_RCC_to_Rc1ccccc1,scaffold-hop,obvious,0.423,1 2 3 4 5 6,284.74,4.88,0.803,20,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(CCN1CCCCC1)c1ccc(OCCC2CC2)cc1,CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1.Cl,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.672,2 3 4,301.43,3.92,0.682,22,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(OCc1cccs1)N1CC[C@H](CNc2ncccn2)[C@H](F)C1,Cc1ccc(COC(=O)N2CC[C@H](CNc3ncccn3)[C@H](F)C2)cc1,mmp0005_Rc1ccccc1_to_Rc1cccs1,scaffold-hop,subtle,0.647,5,350.42,2.95,0.898,24,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CNS(=O)(=O)C[C@@H](C)CC[C@H](CC1CC1)N(C)c1[nH]cnc2nccc1-2,CNS(=O)(=O)C[C@H]1CC[C@H](N(C)c2[nH]cnc3nccc2-3)CC1,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.467,1 2 3 4 6 7 9 12 16 17 21 22 23 24 25,379.53,2.48,0.662,26,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCSc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1CC1CC1,CCSc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.602,2 3 4,371.53,4.33,0.496,25,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
[O-][S+](Cc1nccs1)c1nc2ccccc2[nH]1,CCSc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C,mmp0073_Rc1ccccn1_to_Rc1nccs1,scaffold-hop,subtle,0.455,5,263.35,2.33,0.738,17,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1c(SCCCc2ccccc2)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,CCSc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C,mmp0117_RC_to_RCCc1ccccc1,scaffold-hop,obvious,0.691,2 3 4 5 6 7 8,421.59,5.3,0.238,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN1CCN(C(/N=C2\CCCN2C)=N\c2ccccc2)CC1,CN1CCC/C1=N\C(=N\c1ccccc1)N1CCOCC1,mmp0104_RNCCCC_to_RN1CCNCCC1,scaffold-hop,moderate,0.717,4 5,299.42,2.05,0.588,22,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN(C)/C(CCC1CC1)=N/C(=N/c1ccccc1)N1CCOCC1,CN1CCC/C1=N\C(=N\c1ccccc1)N1CCOCC1,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.442,0 1 2 3 4 5 7 9 10,328.46,3.16,0.63,24,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2cccs2)CC1,COC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2ccccc2)CC1,mmp0005_Rc1ccccc1_to_Rc1cccs1,scaffold-hop,subtle,0.687,5,430.59,2.94,0.75,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2ccccn2)CC1,COC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2ccccc2)CC1,mmp0032_Rc1ccccc1_to_Rc1ccccn1,scaffold-hop,subtle,0.69,6,425.55,2.27,0.751,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
NC(=O)c1ncn2c(=O)n(CCC3CC3)nnc12,NC(=O)c1ncn2c(=O)n(CCCl)nnc12,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.667,2 3 4,248.25,-0.81,0.76,18,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)OC(=O)Nc1ccc(-c2cnc(-c3ccccc3)s2)c(S(=O)(=O)NC(C)(C)C)c1,CC(C)OC(=O)Nc1ccc(-c2cnc([C@H]3CC[C@H](NC(=O)OC(C)C)CC3)s2)c(S(=O)(=O)NC(C)(C)C)c1,mmp0004_RC1CCCCC1_to_Rc1ccccc1,scaffold-hop,subtle,0.56,,473.62,5.51,0.492,32,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1nc(-c2ccncc2)nc(NS(=O)(=O)c2ccc(C)cn2)c1Oc1ccccc1OCCc1ccccc1,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C)cn2)nc(-c2ccncc2)nc1OC,mmp0117_RC_to_RCCc1ccccc1,scaffold-hop,obvious,0.745,2 3 4 5 6 7 8,569.64,5.47,0.221,41,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1nc(-c2ccncc2)nc(NS(=O)(=O)c2ccc(C)cn2)c1Oc1ccccn1,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C)cn2)nc(-c2ccncc2)nc1OC,mmp0032_Rc1ccccc1_to_Rc1ccccn1,scaffold-hop,subtle,0.713,6,450.48,3.24,0.451,32,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2cccs2)C1=O,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,mmp0005_Rc1ccccc1_to_Rc1cccs1,scaffold-hop,subtle,0.707,5,384.55,3.23,0.767,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1cccc(CN2C(=O)C3=C(CCN(Cc4ccccc4)C3)N3CCN=C23)c1,Cc1ccccc1CN1C(=O)C2=C(CCN(Cc3ccccc3)C2)N2CCN=C12,mmp0077_RC_to_RCc1ccccCc1,scaffold-hop,obvious,0.682,7,386.5,3.17,0.81,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
N#CC(CCN1CCC(C(=O)O)(c2ccccc2)CC1)(c1ccccc1)c1cccs1,N#CC(CCN1CCC(C(=O)O)(c2ccccc2)CC1)(c1ccccc1)c1ccccc1,mmp0005_Rc1ccccc1_to_Rc1cccs1,scaffold-hop,subtle,0.718,5,430.57,5.07,0.569,31,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)C[C@@H](C(=O)N1C[C@](C(N)=O)(c2cccs2)C[C@H]1C#N)N(C)C(=O)c1cc2c(F)cc(F)c(F)c2[nH]1,CC(C)C[C@@H](C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc12)N(C)C(=O)c1cc2c(F)cc(F)c(F)c2[nH]1,mmp0005_Rc1ccccc1_to_Rc1cccs1,scaffold-hop,subtle,0.589,1 2 3 4 5 8 11 12,545.59,3.68,0.44,38,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C=CS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(S(=O)(=O)C2CC2)C1,mmp0110_RC1CC1_to_RCeqC,scaffold-hop,subtle,0.756,1 2,369.41,1.22,0.722,26,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1cccc(CCCS(=O)(=O)N2CC(CC#N)(n3cc(-c4ncnc5[nH]ccc45)cn3)C2)c1,N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(S(=O)(=O)C2CC2)C1,mmp0077_RC_to_RCc1ccccCc1,scaffold-hop,obvious,0.629,0 1 2 3 4 5 6 7 8 9,475.58,3.02,0.418,34,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(CC4CC4)ccc3c1C2=O,CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.721,2 3 4,511.71,5.85,0.467,38,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCc1cc2c(cc1N(C)CCC(CC1CC1)N1CCOCC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.533,0 1 2 3 4 5 6 7 8 9 10 11 12 13 15,524.71,5.8,0.403,39,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1oc(-c2ccccc2)nc1COc1ccc(CCc2ccccc2)cc1,Cc1oc(-c2ccccc2)nc1COc1ccc(CO/N=C(\CCC(=O)O)c2ccccc2)cc1,mmp0117_RC_to_RCCc1ccccc1,scaffold-hop,obvious,0.54,2 3 4 5 6 7 8,369.46,6.01,0.4,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1oc(-c2ccccc2)nc1COc1ccc(CO/N=C(\CCCc2ccccc2)c2ccccc2)cc1,Cc1oc(-c2ccccc2)nc1COc1ccc(CO/N=C(\CCC(=O)O)c2ccccc2)cc1,mmp0117_RC_to_RCCc1ccccc1,scaffold-hop,obvious,0.758,3 4 5 6 7 8,516.64,8.17,0.124,39,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H](CC(=O)[C@@H](NC(=O)c1cc(C)on1)C(C)C)Cc1cccs1,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H](CC(=O)[C@@H](NC(=O)c1cc(C)on1)C(C)C)Cc1ccc(F)cc1,mmp0005_Rc1ccccc1_to_Rc1cccs1,scaffold-hop,subtle,0.756,5,586.71,2.75,0.212,41,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[N+]1CCC(C(CC2CC2)OC(=O)C(O)(c2ccccc2)C2CCCCC2)CC1,C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)C1CCCCC1)C2.[Br-],mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.411,0 1 2 3 4 5 7 8 10 11 14 18,399.58,4.35,0.548,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN(C)CCC(c1ccccn1)c1cccs1,CN(C)CCC(c1ccccc1)c1ccccn1,mmp0005_Rc1ccccc1_to_Rc1cccs1,scaffold-hop,subtle,0.536,5,246.38,3.23,0.805,17,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CNC(=O)c1ccccc1Nc1cc(Nc2ccc(N(C)CCOCc3cccc(C)c3)cc2OC)ncc1C(F)(F)F,CNC(=O)c1ccccc1Nc1cc(Nc2ccc(N3CCOCC3)cc2OC)ncc1C(F)(F)F,mmp0077_RC_to_RCc1ccccCc1,scaffold-hop,obvious,0.504,0 1 2 3 4 5 6 7 8 9 10 11 13,593.65,6.92,0.154,43,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CNC(=O)c1ccccc1Nc1cc(Nc2ccc(N(CCO)c3ccccc3)cc2OC)ncc1C(F)(F)F,CNC(=O)c1ccccc1Nc1cc(Nc2ccc(N3CCOCC3)cc2OC)ncc1C(F)(F)F,mmp0060_RCC_to_Rc1ccccc1,scaffold-hop,obvious,0.557,0 1 2 3 4 5 6 8 11 14,551.57,6.09,0.189,40,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CNC(=O)c1ccccc1Nc1cc(Nc2ccc(N3CCN(C)CC3)cc2OC)ncc1C(F)(F)F,CNC(=O)c1ccccc1Nc1cc(Nc2ccc(N3CCOCC3)cc2OC)ncc1C(F)(F)F,mmp0021_RNCC_to_RN1CCNCCC1,scaffold-hop,obvious,0.804,4 5,514.55,4.71,0.421,37,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCn1cc(C(=O)OCCN(C)CCC(C)CC2CC2)c(=O)c2c3sc(=O)n(C)c3ccc21,CCn1cc(C(=O)OCCN2CCC(C)CC2)c(=O)c2c3sc(=O)n(C)c3ccc21,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.583,0 1 2 3 4 5 6 7 8 10,471.62,3.85,0.42,33,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCCN(CCOC(=O)c1cn(CC)c2ccc3c(sc(=O)n3C)c2c1=O)CCc1cccc(C)c1,CCn1cc(C(=O)OCCN2CCC(C)CC2)c(=O)c2c3sc(=O)n(C)c3ccc21,mmp0077_RC_to_RCc1ccccCc1,scaffold-hop,obvious,0.491,0 1 2 3 4 5 6 7 8 9 11 13 15 17,521.68,4.74,0.267,37,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC1(C)CC=C(c2nc(CCC(C)(C)Oc3ccccc3)ccc2NC(=O)c2nc(C#N)c[nH]2)CC1,CC1(C)CC=C(c2nc(C3CC(C)(C)OC(C)(C)C3)ccc2NC(=O)c2nc(C#N)c[nH]2)CC1,mmp0060_RCC_to_Rc1ccccc1,scaffold-hop,obvious,0.508,0 1 2 3 4 5 6 7 8 9 10 11,483.62,6.31,0.391,36,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccccc3)c3cccs3)C(=O)N2[C@H]1C(=O)O,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccccc3)c3ccccc3)C(=O)N2[C@H]1C(=O)O,mmp0005_Rc1ccccc1_to_Rc1cccs1,scaffold-hop,subtle,0.706,5,460.53,2.07,0.294,31,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3cccs3)c3ccccc3)C(=O)N2[C@H]1C(=O)O,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccccc3)c3ccccc3)C(=O)N2[C@H]1C(=O)O,mmp0005_Rc1ccccc1_to_Rc1cccs1,scaffold-hop,subtle,0.735,5,460.53,2.07,0.385,31,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(=O)O[C@@H](CC1CC1)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1.Cl,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.645,2 3 4,379.54,5.04,0.571,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(CC1CC1)NCC(O)c1ccc(O)c(CO)c1,COc1ccc(CC(C)NCC(O)c2ccc(O)c(CO)c2)cc1,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.542,,265.35,1.7,0.605,19,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1NCC1CC1,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1NC(=O)[C@@H](N)CO,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.493,2 3 4,369.46,4.71,0.649,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COCCN(CC1CC1)c1cc(-c2ccccc2C)c(N(C)C(=O)C(C)(C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cn1,Cc1ccccc1-c1cc(N2CCOCC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.514,0 1 2 3 4 6 9 12 15,607.64,7.9,0.22,43,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1ccccc1-c1cc(N2CCOCC2)ncc1N(C)c1ccccc1,Cc1ccccc1-c1cc(N2CCOCC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,mmp0098_RCCCC_to_Rc1ccccc1,scaffold-hop,moderate,0.521,1 2 3 4 5 6,359.47,4.66,0.677,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccn1)C2,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,mmp0032_Rc1ccccc1_to_Rc1ccccn1,scaffold-hop,subtle,0.6,6,290.36,1.33,0.848,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@@H](Cc1ccccc1)N(C)Cc1ccccn1,C[C@@H](Cc1ccccc1)N(C)Cc1ccccc1.Cl,mmp0032_Rc1ccccc1_to_Rc1ccccn1,scaffold-hop,subtle,0.549,6,240.35,3.14,0.798,18,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1cccc(CN2CCN(C(c3ccccc3)c3cccs3)CC2)c1,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1.Cl.Cl.O,mmp0005_Rc1ccccc1_to_Rc1cccs1,scaffold-hop,subtle,0.587,5,362.54,4.96,0.633,26,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1cccc(CN2CCN(C)CC2)c1,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1.Cl.Cl.O,mmp0104_RNCCCC_to_RN1CCNCCC1,scaffold-hop,moderate,0.448,,204.32,1.74,0.724,15,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)CCn1c(CC2CC2)nc2cc(CN)ccc21,CC(C)CCn1c(CN2C(=O)N(C3CC3)Cc3ccccc32)nc2cc(CN)ccc21,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.479,2 3 4,271.41,3.49,0.874,20,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)c1cc(CNc2nc(Nc3cc(C4CC4)[nH]n3)cc(N3CCCCC3)n2)on1,CC(C)c1cc(CNc2nc(Nc3cc(C4CC4)[nH]n3)cc(N3CCN(C)CC3)n2)on1,mmp0053_RNCC_to_RN1CCCCC1,scaffold-hop,moderate,0.811,4,422.54,4.53,0.486,31,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)c1cc(CNc2nc(Nc3cc(C4CC4)[nH]n3)cc(N(C)CCN(C)CCc3ccccc3)n2)on1,CC(C)c1cc(CNc2nc(Nc3cc(C4CC4)[nH]n3)cc(N3CCN(C)CC3)n2)on1,mmp0117_RC_to_RCCc1ccccc1,scaffold-hop,obvious,0.538,0 1 2 3 4 5 6 7 8 9 10 11 12 14,529.69,5.15,0.204,39,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCc1c(-c2ccccn2)[nH]n(C2CCN(C)CC2)c1=O,CCc1c(-c2ccccc2)[nH]n(C2CCN(C)CC2)c1=O,mmp0032_Rc1ccccc1_to_Rc1ccccn1,scaffold-hop,subtle,0.58,6,286.38,2.07,0.939,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN1CCC(n2[nH]c(-c3ccccc3)c(CCc3ccccc3)c2=O)CC1,CCc1c(-c2ccccc2)[nH]n(C2CCN(C)CC2)c1=O,mmp0117_RC_to_RCCc1ccccc1,scaffold-hop,obvious,0.672,3 4 5 6 7 8,361.49,3.9,0.749,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=S(=O)(Nc1nccs1)c1cccs1,O=[N+]([O-])c1ccc(S(=O)(=O)Nc2nccs2)cc1,mmp0005_Rc1ccccc1_to_Rc1cccs1,scaffold-hop,subtle,0.446,5,246.34,2.01,0.901,14,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN(CC1CC1)C1CCCCC1CCCOC(=O)C(O)(c1ccccc1)c1ccccc1,CN1CC(CCOC(=O)C(O)(c2ccccc2)c2ccccc2)C2CCCCC21,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.416,0 1 2 3 4 5 6 7 8 9 10 11 12,435.61,5.15,0.414,32,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN1CC(CCOC(=O)C(O)(c2ccccc2)c2ccccn2)C2CCCCC21,CN1CC(CCOC(=O)C(O)(c2ccccc2)c2ccccc2)C2CCCCC21,mmp0032_Rc1ccccc1_to_Rc1ccccn1,scaffold-hop,subtle,0.734,6,394.52,3.37,0.761,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccs1,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],mmp0005_Rc1ccccc1_to_Rc1cccs1,scaffold-hop,subtle,0.435,5,307.37,2.33,0.868,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=c1oc(CCN2CCN(c3ccccc3)CC2)c(-c2cccs2)o1,O=c1oc(CCN2CCN(c3ccccc3)CC2)c(-c2ccc(Cl)cc2)o1,mmp0005_Rc1ccccc1_to_Rc1cccs1,scaffold-hop,subtle,0.584,5,356.45,3.33,0.702,25,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
