counterfeit_smiles,parent_smiles,rule_name,category,difficulty,similarity_to_parent,edited_atoms,mw,logp,qed,heavy_atoms,citation
C=C/C(=C\C=C1/CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]12)C[C@@H](O)CCO,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]12.O,mmp0058_RC_to_RCO,bioisostere,subtle,0.535,0 1 2 3 4 5 6 8 10,418.66,5.95,0.363,30,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C=C1CC[C@H](OP(=O)(O)O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]12,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]12.O,mmp0003_RO_to_ROPeqOOO,bioisostere,obvious,0.691,2 3 4 5,480.63,6.85,0.331,33,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCn1cc(COP(=O)(O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,mmp0050_RCO_to_RCOPeqOOO,bioisostere,obvious,0.59,3 4 5 6,386.32,0.57,0.639,26,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(O)c1cn(CCO)c2nc(N3CCNCC3)c(F)cc2c1=O,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,mmp0014_RCC_to_RCCO,bioisostere,subtle,0.75,3,336.32,-0.36,0.699,24,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C=CCNCCNc1nc2c(cc1F)c(=O)c(C(=O)O)cn2CC,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,mmp0099_RCC_to_RCCeqC,bioisostere,subtle,0.429,0 1 2 3 4 5 6,334.35,1.44,0.499,24,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(F)(F)F,CCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,mmp0087_RCCeqO_to_RCFFF,bioisostere,subtle,0.612,2 3 4,340.39,5.15,0.766,24,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1nc(COc2ccc(C[C@H](NC(=O)O[C@H]3CO[C@H]4OCC[C@H]43)[C@H](O)CN(CC(C)C)S(=O)(=O)c3ccc(OCOP(=O)(O)O)cc3)cc2)cs1,Cc1nc(COc2ccc(C[C@H](NC(=O)O[C@H]3CO[C@H]4OCC[C@H]43)[C@H](O)CN(CC(C)C)S(=O)(=O)c3ccc4c(c3)OCO4)cc2)cs1,mmp0050_RCO_to_RCOPeqOOO,bioisostere,obvious,0.727,0 1 2 3 4 5 6,785.83,3.58,0.107,52,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)CN(C[C@@H](O)[C@@H](NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)[C@H](N)c1ccccc1)S(=O)(=O)c1ccc2c(c1)OCO2,Cc1nc(COc2ccc(C[C@H](NC(=O)O[C@H]3CO[C@H]4OCC[C@H]43)[C@H](O)CN(CC(C)C)S(=O)(=O)c3ccc4c(c3)OCO4)cc2)cs1,mmp0093_RCc1ccccc1_to_RCHNc1ccccc1,bioisostere,subtle,0.565,2,591.68,1.98,0.353,41,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)[O-])c3ccsc3)C(=O)N2[C@H]1C(=O)OP(=O)(O)O,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)[O-])c3ccsc3)C(=O)N2[C@H]1C(=O)[O-].[Na+].[Na+],mmp0003_RO_to_ROPeqOOO,bioisostere,obvious,0.709,2 3 4 5,463.41,-1.24,0.263,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(=O)OC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](C(=O)[O-])c3ccsc3)[C@H]2SC1(C)C,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)[O-])c3ccsc3)C(=O)N2[C@H]1C(=O)[O-].[Na+].[Na+],mmp0018_RO_to_ROCCeqO,bioisostere,moderate,0.727,2 3 4,425.46,-0.78,0.369,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)OP(=O)(O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)[O-],CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)[O-])c3ccsc3)C(=O)N2[C@H]1C(=O)[O-].[Na+].[Na+],mmp0003_RO_to_ROPeqOOO,bioisostere,obvious,0.709,2 3 4 5,463.41,-1.24,0.263,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)OP(=O)(O)O)C1)c1sccc1C,Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C.Cl,mmp0003_RO_to_ROPeqOOO,bioisostere,obvious,0.699,2 3 4 5,455.54,4.6,0.594,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCN(CC)CC[C@H](COC)Oc1cc(C(=O)N[C@H](C)c2cnc(C(F)(F)F)nc2)cc(-c2ncc(C)s2)c1,Cc1cnc(-c2cc(O[C@@H]3CCOC3)cc(C(=O)N[C@H](C)c3cnc(C(F)(F)F)nc3)c2)s1,mmp0074_RC_to_RCCNCCCC,bioisostere,obvious,0.544,0 1 2 3 4 5 6 7 9 11 14,565.66,5.54,0.291,39,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C=CC[C@@H](NC(=O)c1cc(O[C@@H]2CCOC2)cc(-c2ncc(C)s2)c1)c1cnc(C(F)(F)F)nc1,Cc1cnc(-c2cc(O[C@@H]3CCOC3)cc(C(=O)N[C@H](C)c3cnc(C(F)(F)F)nc3)c2)s1,mmp0019_RC_to_RCCeqC,bioisostere,moderate,0.74,2 3,504.53,5.14,0.428,35,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(=O)Oc1c(C(C)(C)C)cc(C)c(CC2=NCCN2)c1C,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1.Cl,mmp0018_RO_to_ROCCeqO,bioisostere,moderate,0.567,2 3 4,302.42,3.07,0.689,22,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1cc(CCO)c(O)c(C)c1CC1=NCCN1,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1.Cl,mmp0015_RC_to_RCCO,bioisostere,moderate,0.547,3,248.33,1.09,0.747,18,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN1CC[C@]23c4c5ccc(OCCOCC(=O)O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,mmp0078_RC_to_RCCOCCeqOO,bioisostere,obvious,0.678,2 3 4 5 6 7,403.43,0.52,0.663,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CSc1ncc(Cl)c(Nc2ncnc3cc(OCCN4CCN(C(C)=O)CC4)cc(OC(C)C)c23)c1O,CC(=O)N1CCN(CCOc2cc(OC(C)C)c3c(Nc4c(Cl)cnc5c4OCO5)ncnc3c2)CC1,mmp0085_ROC_to_RSC,bioisostere,subtle,0.696,1 2 6,547.08,4.18,0.379,37,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(=O)N1CCN(CCOc2cc(OC(C)C)c3c(Nc4cc(OCOP(=O)(O)O)ncc4Cl)ncnc3c2)CC1,CC(=O)N1CCN(CCOc2cc(OC(C)C)c3c(Nc4c(Cl)cnc5c4OCO5)ncnc3c2)CC1,mmp0050_RCO_to_RCOPeqOOO,bioisostere,obvious,0.587,0 1 2 3 4 5 6,610.99,3.2,0.202,41,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1ncc(Cl)c(Nc2ncnc3cc(OCCN4CCN(C(C)=O)CC4)cc(OC(C)C)c23)c1OP(=O)(O)O,CC(=O)N1CCN(CCOc2cc(OC(C)C)c3c(Nc4c(Cl)cnc5c4OCO5)ncnc3c2)CC1,mmp0003_RO_to_ROPeqOOO,bioisostere,obvious,0.65,1 2 3 4 5 9 13,610.99,3.23,0.271,41,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(=O)N1CCN(CCOc2cc(OC(C)C)c3c(Nc4c(OP(=O)(O)O)cnc5c4OCO5)ncnc3c2)CC1,CC(=O)N1CCN(CCOc2cc(OC(C)C)c3c(Nc4c(Cl)cnc5c4OCO5)ncnc3c2)CC1,mmp0069_RCl_to_ROPeqOOO,bioisostere,obvious,0.768,1 2 3 4 5,590.53,2.3,0.293,41,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN(C)CCON(C)c1ccc(C(=O)NC2(C(=O)NCC#N)CCCCC2)cc1,CCCN1CCN(c2ccc(C(=O)NC3(C(=O)NCC#N)CCCCC3)cc2)CC1,mmp0033_RCCNCC_to_ROCCNCC,bioisostere,subtle,0.489,0 1 2 3 4 5 6 8,401.51,1.69,0.483,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCN(CCO)c1ccc(C(=O)NC2(C(=O)NCC#N)CCCCC2)cc1,CCCN1CCN(c2ccc(C(=O)NC3(C(=O)NCC#N)CCCCC3)cc2)CC1,mmp0020_RNCCCC_to_RNCCCCO,bioisostere,subtle,0.529,1 2 3 4 5 6,372.47,1.58,0.601,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCCC(CCO)(NC(=O)c1ccc(N2CCN(CCC)CC2)cc1)C(=O)NCC#N,CCCN1CCN(c2ccc(C(=O)NC3(C(=O)NCC#N)CCCCC3)cc2)CC1,mmp0015_RC_to_RCCO,bioisostere,moderate,0.464,0 1 2 3 5 6 8 9 10 13 14 17 18 21,443.59,1.9,0.426,32,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
N#CCNC(=O)C1(NC(=O)c2ccc(N3CCN(CCCO)CC3)cc2)CCCCC1,CCCN1CCN(c2ccc(C(=O)NC3(C(=O)NCC#N)CCCCC3)cc2)CC1,mmp0014_RCC_to_RCCO,bioisostere,subtle,0.808,3,427.55,1.26,0.539,31,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCNCCN(CCO)c1ccc(C(=O)NC2(C(=O)NCC#N)CCCCC2)cc1,CCCN1CCN(c2ccc(C(=O)NC3(C(=O)NCC#N)CCCCC3)cc2)CC1,mmp0014_RCC_to_RCCO,bioisostere,subtle,0.505,0 1 2 3 4 6 9 12 14 16,429.57,1.56,0.296,31,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1cc(COc2ccc(Oc3ccc(O)cc3)cc2)n(O)c(=O)c1,Cc1cc(COc2ccc(Oc3ccc(Cl)cc3)cc2)n(O)c(=O)c1,mmp0034_RCl_to_RO,bioisostere,subtle,0.767,1,339.35,3.47,0.696,25,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCN(Cc1ccncc1)C(=O)C(COC(C)=O)c1ccccc1,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,mmp0094_RCO_to_RCOCCeqO,bioisostere,moderate,0.683,3 4 5,326.4,2.78,0.734,24,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCN(Cc1ccncc1)C(=O)C(COP(=O)(O)O)c1ccccc1,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,mmp0050_RCO_to_RCOPeqOOO,bioisostere,obvious,0.652,3 4 5 6,364.34,2.32,0.698,25,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)=C(/C=C/C(C)=C/C=C/c1ccc(C(=O)O)cc1)C(C)(C)CCO,CC1=C(/C=C/C(C)=C/C=C/c2ccc(C(=O)O)cc2)C(C)(C)CCC1,mmp0014_RCC_to_RCCO,bioisostere,subtle,0.42,0 1 2 3 4 5 6 7 9 10,354.49,5.65,0.593,26,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1cc(CN2CCN(c3ncccn3)CC2)ccc1OC(C)=O,c1cnc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1,mmp0018_RO_to_ROCCeqO,bioisostere,moderate,0.468,1 2 3 4 9 11,342.4,1.73,0.605,25,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC1(c2ccccc2)Cc2cc(OCCOP(=O)(O)O)c(Cl)c(Cl)c2C1=O,CC1(c2ccccc2)Cc2cc(OCC(=O)O)c(Cl)c(Cl)c2C1=O,mmp0050_RCO_to_RCOPeqOOO,bioisostere,obvious,0.671,3 4 5 6,431.21,4.18,0.527,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1c(Cl)c(OCC(=O)O)cc2c1C(=O)C(C)(c1ccccc1)C2,CC1(c2ccccc2)Cc2cc(OCC(=O)O)c(Cl)c(Cl)c2C1=O,mmp0046_RCl_to_ROC,bioisostere,subtle,0.7,1 2,360.79,3.51,0.883,25,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1ccc(CN(CCN(C)C)c2ccccn2)s1,CN(C)CCN(Cc1ccc(Cl)s1)c1ccccn1,mmp0046_RCl_to_ROC,bioisostere,subtle,0.656,1 2,291.42,2.72,0.784,20,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C=CCc1ccc2cc(OCc3ccccc3F)ccc2c1,O=C1NC(=O)C(Cc2ccc3cc(OCc4ccccc4F)ccc3c2)S1,mmp0019_RC_to_RCCeqC,bioisostere,moderate,0.532,2 3,292.35,5.29,0.581,22,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(=O)Oc1ccc2cc(CC3SC(=O)NC3=O)ccc2c1,O=C1NC(=O)C(Cc2ccc3cc(OCc4ccccc4F)ccc3c2)S1,mmp0018_RO_to_ROCCeqO,bioisostere,moderate,0.579,3 4,315.35,2.66,0.696,22,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
NCCOC(O)COc1cccc2c1CC=C2,C1=Cc2cccc(OCC3CNCCO3)c2C1,mmp0097_RC_to_RO,bioisostere,subtle,0.408,0 1 3 5 7 10,235.28,0.93,0.72,17,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(O)COCCOc1cccc2c1CC=C2,C1=Cc2cccc(OCC3CNCCO3)c2C1,mmp0078_RC_to_RCCOCCeqOO,bioisostere,obvious,0.419,2 3 4 5 6 7,234.25,1.74,0.762,17,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COC(C)(C)C1O[C@H](c2cccc(O)c2)CN1C,CN1C[C@@H](c2cccc(O)c2)OC1C(C)(C)C,mmp0064_RC_to_ROC,bioisostere,subtle,0.709,1 2,251.33,2.15,0.893,18,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC1(C)Oc2ccc(C(F)(F)F)cc2C(n2ccccc2=O)=C1CCO,CC(=O)N(O)CC1=C(n2ccccc2=O)c2cc(C(F)(F)F)ccc2OC1(C)C,mmp0015_RC_to_RCCO,bioisostere,moderate,0.683,2 3,365.35,3.68,0.903,26,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC1(C)Oc2ccc(C(F)(F)F)cc2C(n2ccccc2=O)=C1CN(O)C(=O)CCO,CC(=O)N(O)CC1=C(n2ccccc2=O)c2cc(C(F)(F)F)ccc2OC1(C)C,mmp0015_RC_to_RCCO,bioisostere,moderate,0.786,2 3,438.4,2.9,0.553,31,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCN(CCO)CCNC(=O)c1cnc(-c2ccccc2C)c2ccccc12,CCN(CC)CCNC(=O)c1cnc(-c2ccccc2C)c2ccccc12,mmp0020_RNCCCC_to_RNCCCCO,bioisostere,subtle,0.855,6,377.49,3.25,0.632,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1ccccc1-c1ncc(C(=O)NCCCO)c2ccccc12,CCN(CC)CCNC(=O)c1cnc(-c2ccccc2C)c2ccccc12,mmp0015_RC_to_RCCO,bioisostere,moderate,0.7,2 3,320.39,3.32,0.709,24,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCSc1ccc(C(Cn2ccnc2)OCc2ccc(Cl)cc2Cl)c(Cl)c1,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,mmp0089_RCl_to_RSCC,bioisostere,moderate,0.764,1 2 3,441.81,6.91,0.355,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCN(CC)CCC1CCC(C)[N+]1(C)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,CC1CCC(C)[N+]1(C)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,mmp0074_RC_to_RCCNCCCC,bioisostere,obvious,0.616,2 3 4 5 6 7,453.65,4.2,0.409,33,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC[C@H](CCCCOCCO)C(=O)Oc1ccccc1C(=O)OCc1ccccc1,N=C(N)NC[C@H]1CC[C@H](C(=O)Oc2ccccc2C(=O)OCc2ccccc2)CC1,mmp0026_RC_to_RCCOCCO,bioisostere,obvious,0.41,0 1 2 3 4 5 6 7 8 10 13,414.5,4.15,0.301,30,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
N=C(N)NC[CH]CC[C@@H](CCCOCCO)C(=O)Oc1ccccc1C(=O)OCc1ccccc1,N=C(N)NC[C@H]1CC[C@H](C(=O)Oc2ccccc2C(=O)OCc2ccccc2)CC1,mmp0026_RC_to_RCCOCCO,bioisostere,obvious,0.444,0 1 2 3 4 5 6 7 8 10 13 15 18 22 26 27,484.57,2.82,0.094,35,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C=CC[C@@H](CC[C@H](C)C(=O)Oc1ccccc1C(=O)OCc1ccccc1)CNC(=N)N,N=C(N)NC[C@H]1CC[C@H](C(=O)Oc2ccccc2C(=O)OCc2ccccc2)CC1,mmp0019_RC_to_RCCeqC,bioisostere,moderate,0.456,0 1 2 3 4 5 6 7 8 9 10 11 12,437.54,4.04,0.152,32,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(=O)OCc1nc(C)nc(NS(=O)(=O)c2ccc(N)cc2)c1Cl,Cc1nc(C)c(Cl)c(NS(=O)(=O)c2ccc(N)cc2)n1,mmp0102_RC_to_RCOCCeqO,bioisostere,obvious,0.551,2 3 4 5,370.82,1.88,0.608,24,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1nc(CCOCC(=O)O)nc(NS(=O)(=O)c2ccc(N)cc2)c1Cl,Cc1nc(C)c(Cl)c(NS(=O)(=O)c2ccc(N)cc2)n1,mmp0078_RC_to_RCCOCCeqOO,bioisostere,obvious,0.514,2 3 4 5 6 7,400.84,1.47,0.446,26,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCCC(CCOC)c1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,Clc1ccccc1C1=NCc2nnc(C3CCCCC3)n2-c2sc(Br)cc21,mmp0120_RC_to_RCCOC,bioisostere,moderate,0.485,0 1 2 3 4 6 9 13 17,507.89,6.41,0.354,30,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCCC(OC)c1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,Clc1ccccc1C1=NCc2nnc(C3CCCCC3)n2-c2sc(Br)cc21,mmp0064_RC_to_ROC,bioisostere,subtle,0.5,0 1 2 4 7 11 15,479.83,5.97,0.437,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Nc1ccc(S(=O)(=O)Nc2cc(CCOCCO)ns2)cc1,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)sn1,mmp0026_RC_to_RCCOCCO,bioisostere,obvious,0.507,2 3 4 5 6,343.43,1.08,0.488,22,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCC[C@@]1(c2ccc(OC)cc2)COc2ccc3cc2N(C[C@@H]2CC[C@H]2[C@@H](OC)/C=C/C[C@H](C)[C@@H](C)S(=O)(=O)NC3=O)C1,CO[C@H]1/C=C/C[C@H](C)[C@@H](C)S(=O)(=O)NC(=O)c2ccc3c(c2)N(C[C@@H]2CC[C@H]21)C[C@@]1(CCCc2cc(Cl)ccc21)CO3,mmp0051_Rc1cccClcc1_to_Rc1cccOCcc1,bioisostere,subtle,0.584,1 2 3 4 5 6 7 8 10 13 17,610.82,5.72,0.433,43,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CO[C@H]1/C=C/C[C@H](C)[C@@H](C)S(=O)(=O)NC(=O)c2cccc(c2)N(C[C@]2(COC(C)=O)CCCc3cc(Cl)ccc32)C[C@@H]2CC[C@H]21,CO[C@H]1/C=C/C[C@H](C)[C@@H](C)S(=O)(=O)NC(=O)c2ccc3c(c2)N(C[C@@H]2CC[C@H]21)C[C@@]1(CCCc2cc(Cl)ccc21)CO3,mmp0018_RO_to_ROCCeqO,bioisostere,moderate,0.517,0 1 2 3 4 5 6 7 8 10 11 12 15 16 17 21 26,657.27,6.07,0.308,45,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2OC(=O)CCc1ccccc1,mmp0018_RO_to_ROCCeqO,bioisostere,moderate,0.647,,316.44,4.06,0.685,23,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1ccc(-c2nc(CSc3nc(N)c(C#N)c(-c4ccc(OCCO)cc4)c3C#N)cs2)cc1,N#Cc1c(N)nc(SCc2csc(-c3ccc(Cl)cc3)n2)c(C#N)c1-c1ccc(OCCO)cc1,mmp0046_RCl_to_ROC,bioisostere,subtle,0.828,1 2,515.62,4.87,0.299,36,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C=CCCOc1ccc(-c2c(C#N)c(N)nc(SCc3csc(-c4ccc(Cl)cc4)n3)c2C#N)cc1,N#Cc1c(N)nc(SCc2csc(-c3ccc(Cl)cc3)n2)c(C#N)c1-c1ccc(OCCO)cc1,mmp0019_RC_to_RCCeqC,bioisostere,moderate,0.822,2 3,530.08,7.1,0.14,36,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
N#Cc1c(N)nc(SCc2csc(-c3ccc(OP(=O)(O)O)cc3)n2)c(C#N)c1-c1ccc(OCCO)cc1,N#Cc1c(N)nc(SCc2csc(-c3ccc(Cl)cc3)n2)c(C#N)c1-c1ccc(OCCO)cc1,mmp0069_RCl_to_ROPeqOOO,bioisostere,obvious,0.783,1 2 3 4 5,581.57,4.33,0.153,39,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C=CCCCCNC(=N)NC(=N)Nc1ccc(OC(F)(F)F)cc1,CC(=O)O.N=C(NC(=N)N1CCCC1)Nc1ccc(OC(F)(F)F)cc1,mmp0019_RC_to_RCCeqC,bioisostere,moderate,0.4,0 1 2 3 4 5 6,343.35,3.4,0.227,24,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCN(c1cc(O[CH]C[C@H](CCOCCO)N2CCCCC2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,CCN(c1cc(O[C@H]2C[C@H](N3CCCCC3)C2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,mmp0026_RC_to_RCCOCCO,bioisostere,obvious,0.569,0 1 2 3 4 5 6 7 8 9 10 11 12 13 15,625.83,4.42,0.235,45,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCN(c1cc(O[C@H]2C[C@H](N3CCCCC3)C2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C(CCO)CCOC,CCN(c1cc(O[C@H]2C[C@H](N3CCCCC3)C2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,mmp0015_RC_to_RCCO,bioisostere,moderate,0.642,2 3 5 6 8 9 12 16,582.79,4.24,0.306,42,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCN(c1cc(O[C@H]2C[C@H](N3CCCCC3)C2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1O)C1CCOCC1,CCN(c1cc(O[C@H]2C[C@H](N3CCCCC3)C2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,mmp0097_RC_to_RO,bioisostere,subtle,0.793,1,552.72,4.03,0.431,40,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCC(CCOP(=O)(O)O)(C(N)=O)c1cccc(Sc2ccc(-c3ccnn3C)cc2)c1,Cn1nccc1-c1ccc(Sc2cccc(C3(C(N)=O)CCOCC3)c2)cc1,mmp0050_RCO_to_RCOPeqOOO,bioisostere,obvious,0.449,0 1 2 3 4 5 6 7 9 10 13 14 15,475.51,3.87,0.38,32,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1cc(OC)c(Cl)c(-c2ccc3c(NC(=O)c4ccc(N(CCO)CC(C)(C)N)cc4)n[nH]c3n2)c1Cl,COc1cc(OC)c(Cl)c(-c2ccc3c(NC(=O)c4ccc(N5CCNC(C)(C)C5)cc4)n[nH]c3n2)c1Cl,mmp0014_RCC_to_RCCO,bioisostere,subtle,0.539,0 1 2 3 5 8 11 12 13,573.48,4.74,0.214,39,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1cc(OC)c(Cl)c(-c2ccc3c(NC(=O)c4ccc(N(CCNC(C)C)OC)cc4)n[nH]c3n2)c1Cl,COc1cc(OC)c(Cl)c(-c2ccc3c(NC(=O)c4ccc(N5CCNC(C)(C)C5)cc4)n[nH]c3n2)c1Cl,mmp0064_RC_to_ROC,bioisostere,subtle,0.539,0 1 2 4 7 10 12 14 15,573.48,5.57,0.2,39,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1cc(OC)c(Cl)c(-c2ccc3c(NC(=O)c4ccc(NCC(C)(C)NCCCOCCO)cc4)n[nH]c3n2)c1Cl,COc1cc(OC)c(Cl)c(-c2ccc3c(NC(=O)c4ccc(N5CCNC(C)(C)C5)cc4)n[nH]c3n2)c1Cl,mmp0026_RC_to_RCCOCCO,bioisostere,obvious,0.488,0 1 2 3 4 5 6 7 8 9 10 11 12,631.56,5.38,0.109,43,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1cc(OP(=O)(O)O)c(Cl)c(-c2ccc3c(NC(=O)c4ccc(N5CCNC(C)(C)C5)cc4)n[nH]c3n2)c1Cl,COc1cc(OC)c(Cl)c(-c2ccc3c(NC(=O)c4ccc(N5CCNC(C)(C)C5)cc4)n[nH]c3n2)c1Cl,mmp0003_RO_to_ROPeqOOO,bioisostere,obvious,0.889,2 3 4 5,621.42,4.85,0.18,41,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
